config,res,time,Y_Wscale,Y_Pscale,Y_EVI
ALPS,_54km,2012-02-22 05:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-02-22 05:00:00,0.0,0.0,0.0
ALPS,_54km,2012-02-22 06:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-02-22 06:00:00,0.0,0.0,0.0
ALPS,_54km,2012-02-22 07:00:00,0.0005011652821946308,-0.0007882868734007022,2.7652811233921437e-05
DEFAULT,_54km,2012-02-22 07:00:00,0.000325568995634851,-0.000559670573544049,2.550360937853268e-05
ALPS,_54km,2012-02-22 08:00:00,0.0021878648382091135,-0.003148347550767246,0.00011132321180667352
DEFAULT,_54km,2012-02-22 08:00:00,0.0015437240939775213,-0.0023861816030313035,9.862922057414607e-05
ALPS,_54km,2012-02-22 09:00:00,0.004121696976020543,-0.005594924084091869,0.00020940464016194646
DEFAULT,_54km,2012-02-22 09:00:00,0.002991964433754226,-0.0044367926154221604,0.00018182146286161035
ALPS,_54km,2012-02-22 10:00:00,0.005803173044691946,-0.0077317047921609495,0.00032390566941212494
DEFAULT,_54km,2012-02-22 10:00:00,0.004228737312121072,-0.006279625347509295,0.00027382455576441093
ALPS,_54km,2012-02-22 11:00:00,0.007355924176597034,-0.009876772722162828,0.0004494170471503855
DEFAULT,_54km,2012-02-22 11:00:00,0.005537952574866705,-0.008245277558782087,0.0003704074931706919
ALPS,_54km,2012-02-22 12:00:00,0.008346775758850278,-0.011625172380800299,0.0005762613659643681
DEFAULT,_54km,2012-02-22 12:00:00,0.006377127555003317,-0.009806846042984783,0.00046507438214611017
ALPS,_54km,2012-02-22 13:00:00,0.008612336770550021,-0.012698996526572243,0.000660788932903813
DEFAULT,_54km,2012-02-22 13:00:00,0.006594583390987436,-0.010707553383306116,0.0005262269062584699
ALPS,_54km,2012-02-22 14:00:00,0.00808345535365481,-0.01284131297068081,0.0006951860889923261
DEFAULT,_54km,2012-02-22 14:00:00,0.0061494890546739496,-0.010759311282012782,0.0005493977885408432
ALPS,_54km,2012-02-22 15:00:00,0.006340603956612218,-0.010600359679752628,0.0005698735854198829
DEFAULT,_54km,2012-02-22 15:00:00,0.004717960811206969,-0.008779091029701482,0.00044835268640518714
ALPS,_54km,2012-02-22 16:00:00,0.002325985302946061,-0.0039184675880110775,0.0001710820942973769
DEFAULT,_54km,2012-02-22 16:00:00,0.0015877461338667017,-0.0030270195979697286,0.00013554249703738493
ALPS,_54km,2012-02-22 17:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-02-22 17:00:00,0.0,0.0,0.0
ALPS,_54km,2012-02-22 18:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-02-22 18:00:00,0.0,0.0,0.0
ALPS,_54km,2012-02-22 19:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-02-22 19:00:00,0.0,0.0,0.0
ALPS,_54km,2012-02-22 20:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-02-22 20:00:00,0.0,0.0,0.0
ALPS,_54km,2012-02-22 21:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-02-22 21:00:00,0.0,0.0,0.0
ALPS,_54km,2012-02-22 22:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-02-22 22:00:00,0.0,0.0,0.0
ALPS,_54km,2012-02-22 23:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-02-22 23:00:00,0.0,0.0,0.0
ALPS,_54km,2012-03-27 00:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-03-27 00:00:00,0.0,0.0,0.0
ALPS,_54km,2012-03-27 01:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-03-27 01:00:00,0.0,0.0,0.0
ALPS,_54km,2012-03-27 02:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-03-27 02:00:00,0.0,0.0,0.0
ALPS,_54km,2012-03-27 03:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-03-27 03:00:00,0.0,0.0,0.0
ALPS,_54km,2012-03-27 04:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-03-27 04:00:00,0.0,0.0,0.0
ALPS,_54km,2012-03-27 05:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-03-27 05:00:00,0.0,0.0,0.0
ALPS,_54km,2012-03-27 06:00:00,0.000639449226138641,-0.015643040079119413,0.004470555081063439
DEFAULT,_54km,2012-03-27 06:00:00,0.0004780085782448003,-0.012543496741943487,0.003706990706226333
ALPS,_54km,2012-03-27 07:00:00,0.0012970537816488373,-0.02946828450528793,0.011324714758088583
DEFAULT,_54km,2012-03-27 07:00:00,0.0010675072846369807,-0.025290796319150814,0.00952009344873508
ALPS,_54km,2012-03-27 08:00:00,0.001652303897397148,-0.03612812145701067,0.016013059857239526
DEFAULT,_54km,2012-03-27 08:00:00,0.0014155664287553184,-0.03161818581641543,0.013751135837979458
ALPS,_54km,2012-03-27 09:00:00,0.0019040043129345244,-0.04002390050416486,0.019007029859079483
DEFAULT,_54km,2012-03-27 09:00:00,0.001660824659549906,-0.0353839111805653,0.016489500242352864
ALPS,_54km,2012-03-27 10:00:00,0.0020879924523784085,-0.04313246946393775,0.02120863754857037
DEFAULT,_54km,2012-03-27 10:00:00,0.0018314062068455173,-0.03837515913563306,0.018465588354172006
ALPS,_54km,2012-03-27 11:00:00,0.0021930043739923767,-0.04521079751240255,0.022958350127516916
DEFAULT,_54km,2012-03-27 11:00:00,0.0019289415650954494,-0.04047151776087104,0.02005738832687455
ALPS,_54km,2012-03-27 12:00:00,0.002242053363652882,-0.04629947044503895,0.024057840727833856
DEFAULT,_54km,2012-03-27 12:00:00,0.0019873439468148283,-0.041752975933943684,0.02105247069544828
ALPS,_54km,2012-03-27 13:00:00,0.0022116442189871136,-0.04697597609561138,0.024619982553885908
DEFAULT,_54km,2012-03-27 13:00:00,0.001967247460663452,-0.042461322199058814,0.02154083549362753
ALPS,_54km,2012-03-27 14:00:00,0.002082573141786371,-0.046163745119940494,0.024074244686711366
DEFAULT,_54km,2012-03-27 14:00:00,0.001847716476712408,-0.041620256228802,0.02097578030093734
ALPS,_54km,2012-03-27 15:00:00,0.0018301065235566511,-0.043665328194346396,0.02222683805127807
DEFAULT,_54km,2012-03-27 15:00:00,0.0016131813576999914,-0.03911151790191134,0.019250184144142892
ALPS,_54km,2012-03-27 16:00:00,0.0013780562555472404,-0.03671812130622911,0.017225926658212848
DEFAULT,_54km,2012-03-27 16:00:00,0.0011914129020537479,-0.03234753983946679,0.014736899010327313
ALPS,_54km,2012-03-27 17:00:00,0.0005659963963560624,-0.015410268026493777,0.005213688265162128
DEFAULT,_54km,2012-03-27 17:00:00,0.00045822959043288617,-0.012755119037089742,0.004376744642293513
ALPS,_54km,2012-03-27 18:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-03-27 18:00:00,0.0,0.0,0.0
ALPS,_54km,2012-03-27 19:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-03-27 19:00:00,0.0,0.0,0.0
ALPS,_54km,2012-03-27 20:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-03-27 20:00:00,0.0,0.0,0.0
ALPS,_54km,2012-03-27 21:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-03-27 21:00:00,0.0,0.0,0.0
ALPS,_54km,2012-03-27 22:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-03-27 22:00:00,0.0,0.0,0.0
ALPS,_54km,2012-03-27 23:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-03-27 23:00:00,0.0,0.0,0.0
ALPS,_54km,2012-04-27 00:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-04-27 00:00:00,0.0,0.0,0.0
ALPS,_54km,2012-04-27 01:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-04-27 01:00:00,0.0,0.0,0.0
ALPS,_54km,2012-04-27 02:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-04-27 02:00:00,0.0,0.0,0.0
ALPS,_54km,2012-04-27 03:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-04-27 03:00:00,0.0,0.0,0.0
ALPS,_54km,2012-04-27 04:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-04-27 04:00:00,0.0,0.0,0.0
ALPS,_54km,2012-04-27 05:00:00,-0.0009422265806507713,-0.0015295566920232118,0.0024322434667617947
DEFAULT,_54km,2012-04-27 05:00:00,-0.00048454793632150367,-0.0013916009369095393,0.0021320688395660937
ALPS,_54km,2012-04-27 06:00:00,0.0015378705539658081,-0.007600600574913152,0.006048068106216474
DEFAULT,_54km,2012-04-27 06:00:00,0.001666922265741051,-0.006832329712177233,0.005571830126531912
ALPS,_54km,2012-04-27 07:00:00,-0.012882225674952468,-0.010968770325267349,0.008925558116637648
DEFAULT,_54km,2012-04-27 07:00:00,-0.010527570655899736,-0.010103035221116724,0.00826182356073432
ALPS,_54km,2012-04-27 08:00:00,-0.022909935079981087,-0.013119220671904424,0.010803742977171394
DEFAULT,_54km,2012-04-27 08:00:00,-0.018788970786905754,-0.011973043828393076,0.010080644337580597
ALPS,_54km,2012-04-27 09:00:00,-0.03176683604001381,-0.014978299766980414,0.012239875140241316
DEFAULT,_54km,2012-04-27 09:00:00,-0.02615873542002562,-0.013558212389600761,0.011472380987731515
ALPS,_54km,2012-04-27 10:00:00,-0.038534011461815114,-0.016488704069535603,0.01327210102747486
DEFAULT,_54km,2012-04-27 10:00:00,-0.03177919652486872,-0.014889950515992147,0.0124609067708859
ALPS,_54km,2012-04-27 11:00:00,-0.04291531150004655,-0.017959186012537827,0.01397445481497801
DEFAULT,_54km,2012-04-27 11:00:00,-0.03528022927921146,-0.01615727940667471,0.013140312289705327
ALPS,_54km,2012-04-27 12:00:00,-0.044554177583183155,-0.01900970138779943,0.014419447814508069
DEFAULT,_54km,2012-04-27 12:00:00,-0.036276264063576716,-0.017040975079342376,0.013564565928962748
ALPS,_54km,2012-04-27 13:00:00,-0.04407534850344034,-0.01958839947019278,0.014551594575811866
DEFAULT,_54km,2012-04-27 13:00:00,-0.03558510163873518,-0.017548878251099992,0.0136872380821458
ALPS,_54km,2012-04-27 14:00:00,-0.03973686033356889,-0.01961431455666442,0.014269448732179292
DEFAULT,_54km,2012-04-27 14:00:00,-0.031444998904686994,-0.01757891629738321,0.013399942782711166
ALPS,_54km,2012-04-27 15:00:00,-0.03044570970365613,-0.018704530983927624,0.013428765152636933
DEFAULT,_54km,2012-04-27 15:00:00,-0.022943348127216812,-0.016813716485941783,0.012550070411978562
ALPS,_54km,2012-04-27 16:00:00,-0.013219053409792594,-0.016621505903795145,0.011569830041542144
DEFAULT,_54km,2012-04-27 16:00:00,-0.007645809646722086,-0.01498761896546047,0.01073138274815493
ALPS,_54km,2012-04-27 17:00:00,0.015839710472316394,-0.011427667432375582,0.007471773692867149
DEFAULT,_54km,2012-04-27 17:00:00,0.016970509652171388,-0.010197556752323344,0.006878994367659301
ALPS,_54km,2012-04-27 18:00:00,0.008067944395504182,0.0013304422846697151,0.0007744382035435981
DEFAULT,_54km,2012-04-27 18:00:00,0.0076499662399648815,0.001508699402137879,0.0008539435143321818
ALPS,_54km,2012-04-27 19:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-04-27 19:00:00,0.0,0.0,0.0
ALPS,_54km,2012-04-27 20:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-04-27 20:00:00,0.0,0.0,0.0
ALPS,_54km,2012-04-27 21:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-04-27 21:00:00,0.0,0.0,0.0
ALPS,_54km,2012-04-27 22:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-04-27 22:00:00,0.0,0.0,0.0
ALPS,_54km,2012-04-27 23:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-04-27 23:00:00,0.0,0.0,0.0
ALPS,_54km,2012-05-26 00:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-05-26 00:00:00,0.0,0.0,0.0
ALPS,_54km,2012-05-26 01:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-05-26 01:00:00,0.0,0.0,0.0
ALPS,_54km,2012-05-26 02:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-05-26 02:00:00,0.0,0.0,0.0
ALPS,_54km,2012-05-26 03:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-05-26 03:00:00,0.0,0.0,0.0
ALPS,_54km,2012-05-26 04:00:00,0.0671904349177873,0.0016768116451079998,-0.014930855575326352
DEFAULT,_54km,2012-05-26 04:00:00,0.06408369020030395,0.001561924268152376,-0.016380387783179132
ALPS,_54km,2012-05-26 05:00:00,0.1853627545691127,0.0053373039754402735,-0.05789114578194613
DEFAULT,_54km,2012-05-26 05:00:00,0.19531971090462574,0.005096508377473695,-0.056284287262602914
ALPS,_54km,2012-05-26 06:00:00,0.2381469158735653,0.007215344955022312,-0.09470402601269069
DEFAULT,_54km,2012-05-26 06:00:00,0.2693208705879073,0.007080450827789457,-0.08817946607615068
ALPS,_54km,2012-05-26 07:00:00,0.301482590834447,0.00898654554077563,-0.11664005733230216
DEFAULT,_54km,2012-05-26 07:00:00,0.3513578046529682,0.009002460998834044,-0.10869525811618667
ALPS,_54km,2012-05-26 08:00:00,0.33277742138523003,0.009867146247880924,-0.13572539730000488
DEFAULT,_54km,2012-05-26 08:00:00,0.3917790223099668,0.009969130243533896,-0.1236076235257366
ALPS,_54km,2012-05-26 09:00:00,0.3804099598603716,0.01061502362320487,-0.14460580526316
DEFAULT,_54km,2012-05-26 09:00:00,0.44168155867886694,0.010747166661563157,-0.1307935188335049
ALPS,_54km,2012-05-26 10:00:00,0.4321320345382826,0.011240592697877989,-0.15764814987553566
DEFAULT,_54km,2012-05-26 10:00:00,0.488755649854912,0.011430911601271326,-0.14557839095956865
ALPS,_54km,2012-05-26 11:00:00,0.4672381382721542,0.011614513627079125,-0.162056040994412
DEFAULT,_54km,2012-05-26 11:00:00,0.5223464084959757,0.011856471415868803,-0.1492616233841072
ALPS,_54km,2012-05-26 12:00:00,0.4766901044512415,0.011682850928775301,-0.16840787574524385
DEFAULT,_54km,2012-05-26 12:00:00,0.5330521459951484,0.011975730692910065,-0.15501891361610612
ALPS,_54km,2012-05-26 13:00:00,0.47616528184709106,0.011866682784256821,-0.16968234906305457
DEFAULT,_54km,2012-05-26 13:00:00,0.5313290797900065,0.012114600389945634,-0.16066478815694496
ALPS,_54km,2012-05-26 14:00:00,0.46187873699815424,0.011450740399728347,-0.16481150341650705
DEFAULT,_54km,2012-05-26 14:00:00,0.5125093083002549,0.011676744441250428,-0.1562362367604775
ALPS,_54km,2012-05-26 15:00:00,0.4603202967608576,0.011625534163933308,-0.14692027783730652
DEFAULT,_54km,2012-05-26 15:00:00,0.5050292294840071,0.011650819848486541,-0.13741940077686327
ALPS,_54km,2012-05-26 16:00:00,0.4280505481092861,0.011233614981772434,-0.11531568222949869
DEFAULT,_54km,2012-05-26 16:00:00,0.4609504845965401,0.010945672845740856,-0.110070903801593
ALPS,_54km,2012-05-26 17:00:00,0.3422048983582222,0.008949037230667046,-0.08539601626654238
DEFAULT,_54km,2012-05-26 17:00:00,0.3575066043092792,0.008600243919667964,-0.08235744162125531
ALPS,_54km,2012-05-26 18:00:00,0.18053594718388352,0.004706105187946572,-0.0424167777472239
DEFAULT,_54km,2012-05-26 18:00:00,0.17842186985586436,0.004384283473968779,-0.04125385491560754
ALPS,_54km,2012-05-26 19:00:00,4.8533538628252105e-06,1.7936470789852108e-07,-3.587046050829462e-06
DEFAULT,_54km,2012-05-26 19:00:00,4.6819719586556e-06,1.7609835387162975e-07,-4.0212783834220934e-06
ALPS,_54km,2012-05-26 20:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-05-26 20:00:00,0.0,0.0,0.0
ALPS,_54km,2012-05-26 21:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-05-26 21:00:00,0.0,0.0,0.0
ALPS,_54km,2012-05-26 22:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-05-26 22:00:00,0.0,0.0,0.0
ALPS,_54km,2012-05-26 23:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-05-26 23:00:00,0.0,0.0,0.0
ALPS,_54km,2012-06-28 00:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-06-28 00:00:00,0.0,0.0,0.0
ALPS,_54km,2012-06-28 01:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-06-28 01:00:00,0.0,0.0,0.0
ALPS,_54km,2012-06-28 02:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-06-28 02:00:00,0.0,0.0,0.0
ALPS,_54km,2012-06-28 03:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-06-28 03:00:00,0.0,0.0,0.0
ALPS,_54km,2012-06-28 04:00:00,-0.04055580095050814,0.04029688100289271,-0.05797521128488487
DEFAULT,_54km,2012-06-28 04:00:00,-0.036522933376497244,0.03306913859842147,-0.06633456636759506
ALPS,_54km,2012-06-28 05:00:00,-0.017917883763174672,0.09124781348803859,-0.1929215239945775
DEFAULT,_54km,2012-06-28 05:00:00,-0.046683915364082194,0.06324888269688221,-0.1962579273168771
ALPS,_54km,2012-06-28 06:00:00,0.241285600402933,0.17014852445585593,-0.2620561509841797
DEFAULT,_54km,2012-06-28 06:00:00,0.23993678156839093,0.11768081615181551,-0.2744486216826611
ALPS,_54km,2012-06-28 07:00:00,0.32115512585827094,0.18617921363153114,-0.3205087284660656
DEFAULT,_54km,2012-06-28 07:00:00,0.37102034732159556,0.12304424720324368,-0.34857144299620313
ALPS,_54km,2012-06-28 08:00:00,0.40545659437875087,0.08687325018422128,-0.36828271567342374
DEFAULT,_54km,2012-06-28 08:00:00,0.46032802442420356,0.06449804873742272,-0.4026289440402656
ALPS,_54km,2012-06-28 09:00:00,0.4424820740866679,-0.029792804765000024,-0.3989431977673054
DEFAULT,_54km,2012-06-28 09:00:00,0.48104622976215866,-0.02250051733672209,-0.4218729292266831
ALPS,_54km,2012-06-28 10:00:00,0.42797774069374744,-0.02260682326167011,-0.40029404752688386
DEFAULT,_54km,2012-06-28 10:00:00,0.44972659749008215,-0.040666915305215004,-0.3969500445626799
ALPS,_54km,2012-06-28 11:00:00,0.4325237606756564,0.03767299629030417,-0.38672162107796576
DEFAULT,_54km,2012-06-28 11:00:00,0.43010174051838634,0.009074020787133902,-0.36165780218184623
ALPS,_54km,2012-06-28 12:00:00,0.40822801744433057,0.07219735224502644,-0.3685043976344464
DEFAULT,_54km,2012-06-28 12:00:00,0.39260370295198166,0.04320735433932399,-0.33105951417173485
ALPS,_54km,2012-06-28 13:00:00,0.340979729021654,0.07038950522016289,-0.35309229081926036
DEFAULT,_54km,2012-06-28 13:00:00,0.3120189252731161,0.04009614028904037,-0.30985398352245447
ALPS,_54km,2012-06-28 14:00:00,0.2635928404829484,0.07098428200537593,-0.3436327697488362
DEFAULT,_54km,2012-06-28 14:00:00,0.23045845779860427,0.04426841494662541,-0.300665721617184
ALPS,_54km,2012-06-28 15:00:00,0.22323164533165638,0.06511427207694827,-0.3289046543477137
DEFAULT,_54km,2012-06-28 15:00:00,0.18516505331259422,0.04265227599832772,-0.29045414880147963
ALPS,_54km,2012-06-28 16:00:00,0.11067199816728697,0.0014529417138326051,-0.30311201161601503
DEFAULT,_54km,2012-06-28 16:00:00,0.08422390199150215,-0.022406522424362,-0.26627802260462224
ALPS,_54km,2012-06-28 17:00:00,0.13648461178546065,-0.05690099019885811,-0.249016440035355
DEFAULT,_54km,2012-06-28 17:00:00,0.10673866762276257,-0.07423586715519628,-0.2274534873820624
ALPS,_54km,2012-06-28 18:00:00,0.11291975527623785,-0.09729587780995382,-0.1594053734035053
DEFAULT,_54km,2012-06-28 18:00:00,0.0775615546976097,-0.07392299513416639,-0.1625808219467225
ALPS,_54km,2012-06-28 19:00:00,0.007263175173988005,-0.004879944519380478,-0.011653832614521999
DEFAULT,_54km,2012-06-28 19:00:00,0.005529123256989704,-0.002417039516430418,-0.013237793176141231
ALPS,_54km,2012-06-28 20:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-06-28 20:00:00,0.0,0.0,0.0
ALPS,_54km,2012-06-28 21:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-06-28 21:00:00,0.0,0.0,0.0
ALPS,_54km,2012-06-28 22:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-06-28 22:00:00,0.0,0.0,0.0
ALPS,_54km,2012-06-28 23:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-06-28 23:00:00,0.0,0.0,0.0
ALPS,_54km,2012-07-27 00:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-07-27 00:00:00,0.0,0.0,0.0
ALPS,_54km,2012-07-27 01:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-07-27 01:00:00,0.0,0.0,0.0
ALPS,_54km,2012-07-27 02:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-07-27 02:00:00,0.0,0.0,0.0
ALPS,_54km,2012-07-27 03:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-07-27 03:00:00,0.0,0.0,0.0
ALPS,_54km,2012-07-27 04:00:00,-0.001383899164525909,0.0022389163009808575,-0.005133058226411089
DEFAULT,_54km,2012-07-27 04:00:00,-0.0008107944746254578,0.0023838322461101494,-0.006138964652799307
ALPS,_54km,2012-07-27 05:00:00,-0.18097247904208943,0.03333582515730134,-0.17506411553000475
DEFAULT,_54km,2012-07-27 05:00:00,-0.18629698001371878,0.023652265638505393,-0.1696203556583765
ALPS,_54km,2012-07-27 06:00:00,0.13139852505660765,0.06515966260950716,-0.3028574408316796
DEFAULT,_54km,2012-07-27 06:00:00,0.1107801097462307,0.05445223646664648,-0.30072228327450923
ALPS,_54km,2012-07-27 07:00:00,0.23724079629261424,-0.06797400275661798,-0.3907640311572625
DEFAULT,_54km,2012-07-27 07:00:00,0.2505145117463631,-0.0390475324677987,-0.39778983694141024
ALPS,_54km,2012-07-27 08:00:00,0.27538208052927216,-0.062339351794942,-0.42142906513356143
DEFAULT,_54km,2012-07-27 08:00:00,0.29490899981244934,-0.06325797148700404,-0.4127226635032658
ALPS,_54km,2012-07-27 09:00:00,0.2824580856195614,0.019311960324143382,-0.41972064484578203
DEFAULT,_54km,2012-07-27 09:00:00,0.28505664445158135,0.010266014337993871,-0.3858945892383816
ALPS,_54km,2012-07-27 10:00:00,0.3072125089384026,0.09338737575994362,-0.41010837779634235
DEFAULT,_54km,2012-07-27 10:00:00,0.2899069758979382,0.08895386728950476,-0.3634979059283487
ALPS,_54km,2012-07-27 11:00:00,0.2991328125448606,0.13168595396033103,-0.3987994907949647
DEFAULT,_54km,2012-07-27 11:00:00,0.26373296844707583,0.12510864589243056,-0.34846535488137703
ALPS,_54km,2012-07-27 12:00:00,0.15381584434392226,0.1165119907514884,-0.38856786920748343
DEFAULT,_54km,2012-07-27 12:00:00,0.09332929022319612,0.10305094677726208,-0.3357970492872971
ALPS,_54km,2012-07-27 13:00:00,0.23288095563592434,0.1546038842983284,-0.37138372178083107
DEFAULT,_54km,2012-07-27 13:00:00,0.17731451249081537,0.140722950897857,-0.3219491662792047
ALPS,_54km,2012-07-27 14:00:00,0.1720009432315238,0.13909122661611528,-0.3443567175210387
DEFAULT,_54km,2012-07-27 14:00:00,0.10385594911842973,0.12435303164829227,-0.2952933753758467
ALPS,_54km,2012-07-27 15:00:00,-0.002997845153312567,0.09634824420280574,-0.3227520816442697
DEFAULT,_54km,2012-07-27 15:00:00,-0.06823278708401886,0.08942642884843309,-0.2782405007230986
ALPS,_54km,2012-07-27 16:00:00,-0.035600296874881865,0.07588818039052717,-0.28561101931744165
DEFAULT,_54km,2012-07-27 16:00:00,-0.0966428456223868,0.07373914797124226,-0.2469264845055059
ALPS,_54km,2012-07-27 17:00:00,-0.0302740863982772,0.052722102098578555,-0.2227124546561096
DEFAULT,_54km,2012-07-27 17:00:00,-0.06269006236859263,0.04905814485209996,-0.19512274875142538
ALPS,_54km,2012-07-27 18:00:00,-0.003804902662888607,-0.004085186951928561,-0.11593512827792889
DEFAULT,_54km,2012-07-27 18:00:00,-0.01959493029330581,-0.003801194210667703,-0.10884955865459588
ALPS,_54km,2012-07-27 19:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-07-27 19:00:00,0.0,0.0,0.0
ALPS,_54km,2012-07-27 20:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-07-27 20:00:00,0.0,0.0,0.0
ALPS,_54km,2012-07-27 21:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-07-27 21:00:00,0.0,0.0,0.0
ALPS,_54km,2012-07-27 22:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-07-27 22:00:00,0.0,0.0,0.0
ALPS,_54km,2012-07-27 23:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-07-27 23:00:00,0.0,0.0,0.0
ALPS,_54km,2012-08-27 00:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-08-27 00:00:00,0.0,0.0,0.0
ALPS,_54km,2012-08-27 01:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-08-27 01:00:00,0.0,0.0,0.0
ALPS,_54km,2012-08-27 02:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-08-27 02:00:00,0.0,0.0,0.0
ALPS,_54km,2012-08-27 03:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-08-27 03:00:00,0.0,0.0,0.0
ALPS,_54km,2012-08-27 04:00:00,0.0,0.0,0.0
DEFAULT,_54km,2012-08-27 04:00:00,0.0,0.0,0.0
ALPS,_54km,2012-08-27 05:00:00,-0.003697368253699677,0.019866113096036867,-0.01967518902170624
DEFAULT,_54km,2012-08-27 05:00:00,-0.0027625484598609593,0.0199678354685317,-0.024461409941795006
ALPS,_54km,2012-08-27 06:00:00,-0.013463646220283494,0.05045875790505197,-0.10630805869646903
DEFAULT,_54km,2012-08-27 06:00:00,-0.018495802008414698,0.044650279855549445,-0.09205154572209473
