,CH-Dav_REF_GPP_WRF,IT-Lav_REF_GPP_WRF,IT-Ren_REF_GPP_WRF,AT-Neu_REF_GPP_WRF,IT-MBo_REF_GPP_WRF,CH-Dav_ALPS_GPP_WRF,IT-Lav_ALPS_GPP_WRF,IT-Ren_ALPS_GPP_WRF,AT-Neu_ALPS_GPP_WRF,IT-MBo_ALPS_GPP_WRF,CH-Dav_SITE_GPP_WRF,IT-Lav_SITE_GPP_WRF,IT-Ren_SITE_GPP_WRF,AT-Neu_SITE_GPP_WRF,IT-MBo_SITE_GPP_WRF,CH-Dav_REF_RECO_WRF,IT-Lav_REF_RECO_WRF,IT-Ren_REF_RECO_WRF,AT-Neu_REF_RECO_WRF,IT-MBo_REF_RECO_WRF,CH-Dav_ALPS_RECO_WRF,IT-Lav_ALPS_RECO_WRF,IT-Ren_ALPS_RECO_WRF,AT-Neu_ALPS_RECO_WRF,IT-MBo_ALPS_RECO_WRF,CH-Dav_SITE_RECO_WRF,IT-Lav_SITE_RECO_WRF,IT-Ren_SITE_RECO_WRF,AT-Neu_SITE_RECO_WRF,IT-MBo_SITE_RECO_WRF,CH-Dav_REF_T2_WRF,IT-Lav_REF_T2_WRF,IT-Ren_REF_T2_WRF,AT-Neu_REF_T2_WRF,IT-MBo_REF_T2_WRF,CH-Dav_ALPS_T2_WRF,IT-Lav_ALPS_T2_WRF,IT-Ren_ALPS_T2_WRF,AT-Neu_ALPS_T2_WRF,IT-MBo_ALPS_T2_WRF,CH-Dav_SITE_T2_WRF,IT-Lav_SITE_T2_WRF,IT-Ren_SITE_T2_WRF,AT-Neu_SITE_T2_WRF,IT-MBo_SITE_T2_WRF,CH-Dav_ALPS_GPP_recalc,IT-Lav_ALPS_GPP_recalc,IT-Ren_ALPS_GPP_recalc,AT-Neu_ALPS_GPP_recalc,IT-MBo_ALPS_GPP_recalc,CH-Dav_SITE_GPP_recalc,IT-Lav_SITE_GPP_recalc,IT-Ren_SITE_GPP_recalc,AT-Neu_SITE_GPP_recalc,IT-MBo_SITE_GPP_recalc,CH-Dav_ALPS_RECO_recalc,IT-Lav_ALPS_RECO_recalc,IT-Ren_ALPS_RECO_recalc,AT-Neu_ALPS_RECO_recalc,IT-MBo_ALPS_RECO_recalc,CH-Dav_SITE_RECO_recalc,IT-Lav_SITE_RECO_recalc,IT-Ren_SITE_RECO_recalc,AT-Neu_SITE_RECO_recalc,IT-MBo_SITE_RECO_recalc,CH-Dav_ALPS_NEE_recalc,IT-Lav_ALPS_NEE_recalc,IT-Ren_ALPS_NEE_recalc,AT-Neu_ALPS_NEE_recalc,IT-MBo_ALPS_NEE_recalc,CH-Dav_SITE_NEE_recalc,IT-Lav_SITE_NEE_recalc,IT-Ren_SITE_NEE_recalc,AT-Neu_SITE_NEE_recalc,IT-MBo_SITE_NEE_recalc
2012-01-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013812218,1.2030795,0.25215065,0.094111644,0.5702433,0.77959317,2.0166295,1.0464982,0.0,1.4712472,0.0,1.808152,1.093742,0.0,2.3503342,268.28488,274.94788,269.68683,267.8811,272.9532,268.28488,274.94788,269.68683,267.8811,272.9532,268.28488,274.94788,269.68683,267.8811,272.9532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.805261,2.0196283,1.0494595,0.05900519,1.4741006,0.6196841167738066,1.2505008309080108,0.18864862103431607,0.059005189123045365,2.350258708118029,0.805261,2.0196283,1.0494595,0.05900519,1.4741006,0.6196841167738066,1.2505008309080108,0.18864862103431607,0.059005189123045365,2.350258708118029
2012-01-12 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.257788,0.23930714,0.03489042,0.5836048,0.17040491,2.069907,1.0329688,0.0,1.5215936,0.0,1.9013116,1.080313,0.0,2.396864,265.0119,275.25232,269.61368,267.1954,273.08862,265.0119,275.25232,269.61368,267.1954,273.08862,265.0119,275.25232,269.61368,267.1954,273.08862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26492807,2.0729058,1.0359302,0.049961787,1.5244468,0.20661920453836236,1.285206814310563,0.16599168556741553,0.04996178673801896,2.3967456699953877,0.26492807,2.0729058,1.0359302,0.049961787,1.5244468,0.20661920453836236,1.285206814310563,0.16599168556741553,0.04996178673801896,2.3967456699953877
2012-01-12 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6497978,0.26878762,0.0,0.6229185,0.14964402,1.4778186,1.0640236,0.0,1.6697283,0.0,0.8660029,1.1111375,0.0,2.5337694,264.90036,271.86896,269.7816,265.9594,273.48712,264.90036,271.86896,269.7816,265.9594,273.48712,264.90036,271.86896,269.7816,265.9594,273.48712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24651375,1.4808176,1.0669849,0.033660803,1.6725817,0.19254212918828398,0.8995097858515253,0.2179977176654074,0.033660801380595184,2.5335250183943394,0.24651375,1.4808176,1.0669849,0.033660803,1.6725817,0.19254212918828398,0.8995097858515253,0.2179977176654074,0.033660801380595184,2.5335250183943394
2012-01-12 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88341653,0.22741741,0.0,0.60659754,0.7465745,1.7053272,1.0204443,0.0,1.6082305,0.0,1.2638178,1.0678813,0.0,2.4769335,268.10748,273.169,269.54596,265.6157,273.3217,268.10748,273.169,269.54596,265.6157,273.3217,268.10748,273.169,269.54596,265.6157,273.3217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77597445,1.7083261,1.0234056,0.02912763,1.6110839,0.5972955972088256,1.0477129627710047,0.14501724259659673,0.029127629407541086,2.476741372531978,0.77597445,1.7083261,1.0234056,0.02912763,1.6110839,0.5972955972088256,1.0477129627710047,0.14501724259659673,0.029127629407541086,2.476741372531978
2012-01-12 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29400438,1.2221036,0.44517237,0.0,0.5559546,1.0788394,2.0351558,1.2498271,0.0,1.4174068,0.46666142,1.8405468,1.2955639,0.0,2.3005745,269.89264,275.05374,270.7862,264.47577,272.80835,269.89264,275.05374,270.7862,264.47577,272.80835,269.89264,275.05374,270.7862,264.47577,272.80835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0818301,2.0381548,1.2527883,0.014093663,1.4202602,0.8337364828648763,1.2625693008782848,0.5291548551851816,0.014093662195475963,2.300545521757068,1.0818301,2.0381548,1.2527883,0.014093663,1.4202602,0.8337364828648763,1.2625693008782848,0.5291548551851816,0.014093662195475963,2.300545521757068
2012-01-12 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31353906,1.1005449,0.84609556,0.0,0.50776833,1.0997026,1.9167767,1.6721591,0.0,1.2358401,0.5099265,1.6335522,1.7147655,0.0,2.1327717,270.00473,274.3773,273.06967,263.89682,272.31992,270.00473,274.3773,273.06967,263.89682,272.31992,270.00473,274.3773,273.06967,263.89682,272.31992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1026933,1.9197755,1.6751202,0.006458147,1.2386935,0.8502409995640626,1.1854549436107453,1.2364160968667972,0.006458147190520861,2.1328970709127413,1.1026933,1.9197755,1.6751202,0.006458147,1.2386935,0.8502409995640626,1.1854549436107453,1.2364160968667972,0.006458147190520861,2.1328970709127413
2012-01-12 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022981234,0.6508013,1.1715438,0.0,0.4909897,0.78938574,1.478796,2.0149858,0.0,1.1726179,0.0,0.8677118,2.0550513,0.0,2.0743418,268.3375,271.87454,274.92328,263.21567,272.14984,268.3375,271.87454,274.92328,263.21567,272.14984,268.3375,271.87454,274.92328,263.21567,272.14984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8139468,1.4817948,2.0179472,0.0,1.1754713,0.6263240286489188,0.9001464333016723,1.8105335784371233,0.0,2.0745212623182123,0.8139468,1.4817948,2.0179472,0.0,1.1754713,0.6263240286489188,0.9001464333016723,1.8105335784371233,0.0,2.0745212623182123
2012-01-12 07:00:00,0.0,-0.0019289851,0.0,0.0,0.0,0.0,-0.0029158464,0.0,0.0,0.0,0.0,-0.0018726933,0.0,0.0,0.0,0.010711542,0.9121747,0.8224715,0.0,0.50320715,0.7762816,1.7333332,1.6472735,0.0,1.2186533,0.0,1.3127882,1.6900644,0.0,2.1168876,268.2671,273.32904,272.93512,263.18716,272.27368,268.2671,273.32904,272.93512,263.18716,272.27368,268.2671,273.32904,272.93512,263.18716,272.27368,0.0,0.005880187,0.0,0.0,0.0,0.0,0.0029596506670647406,0.0,0.0,0.0,0.8023238,1.736332,1.6502347,0.0,1.2215068,0.6174387173404015,1.0659565651129237,1.194741324871151,0.0,2.117027817365152,0.8023238,1.730452,1.6502347,0.0,1.2215068,0.6174387173404015,1.0629969144458589,1.194741324871151,0.0,2.117027817365152
2012-01-12 08:00:00,0.0,-1.2891097,-0.37948272,0.0,0.0,0.0,-1.7733872,-0.5235319,0.0,0.0,0.0,-1.3529428,-0.3680004,0.0,0.0,0.16140464,1.277415,1.0188367,0.0,0.5239087,0.9372225,2.089021,1.8541243,0.0,1.2966572,0.17298245,1.9347336,1.8953822,0.0,2.1889787,269.13177,275.36154,274.05353,264.12433,272.48352,269.13177,275.36154,274.05353,264.12433,272.48352,269.13177,275.36154,274.05353,264.12433,272.48352,0.0,2.726444,0.8722826,0.0,0.0,0.0,1.974717261298903,0.6960155062647203,0.0,0.0,0.94507384,2.0920198,1.8570856,0.009458662,1.2995107,0.7265659000952903,1.2976579685404883,1.5411457349633373,0.00945866188990098,2.189052231486089,0.94507384,-0.63442415,0.98480296,0.009458662,1.2995107,0.7265659000952903,-0.6770592927584147,0.845130228698617,0.00945866188990098,2.189052231486089
2012-01-12 09:00:00,0.0,-2.7360702,-0.6861115,0.0,-0.03671355,0.0,-3.5990918,-0.90322846,0.0,-0.044015512,0.0,-2.995216,-0.69676197,0.0,-0.0359589,0.16164927,1.4575045,1.0472993,0.0,0.7480703,0.9374837,2.2644,1.8841066,0.0,2.1413023,0.17352432,2.2413967,1.9251423,0.0,2.9695964,269.13318,276.3637,274.21564,266.7868,274.7557,269.13318,276.3637,274.21564,266.7868,274.7557,269.13318,276.3637,274.21564,266.7868,274.7557,0.0,4.9362864,1.3955281,0.0,0.06324257,0.0,4.201834648687699,1.2848293898886138,0.0,0.06324257144812978,0.9453056,2.267399,1.8870679,0.044572935,2.144156,0.72674306711748,1.4119031358376428,1.5913558481048373,0.04457293478496725,2.9689501013776463,0.9453056,-2.6688874,0.49153987,0.044572935,2.0809133,0.72674306711748,-2.789931512850056,0.3065264582162235,0.04457293478496725,2.9057075299295163
