,CH-Dav_REF_GPP_WRF,IT-Lav_REF_GPP_WRF,IT-Ren_REF_GPP_WRF,AT-Neu_REF_GPP_WRF,IT-MBo_REF_GPP_WRF,CH-Dav_ALPS_GPP_WRF,IT-Lav_ALPS_GPP_WRF,IT-Ren_ALPS_GPP_WRF,AT-Neu_ALPS_GPP_WRF,IT-MBo_ALPS_GPP_WRF,CH-Dav_SITE_GPP_WRF,IT-Lav_SITE_GPP_WRF,IT-Ren_SITE_GPP_WRF,AT-Neu_SITE_GPP_WRF,IT-MBo_SITE_GPP_WRF,CH-Dav_REF_RECO_WRF,IT-Lav_REF_RECO_WRF,IT-Ren_REF_RECO_WRF,AT-Neu_REF_RECO_WRF,IT-MBo_REF_RECO_WRF,CH-Dav_ALPS_RECO_WRF,IT-Lav_ALPS_RECO_WRF,IT-Ren_ALPS_RECO_WRF,AT-Neu_ALPS_RECO_WRF,IT-MBo_ALPS_RECO_WRF,CH-Dav_SITE_RECO_WRF,IT-Lav_SITE_RECO_WRF,IT-Ren_SITE_RECO_WRF,AT-Neu_SITE_RECO_WRF,IT-MBo_SITE_RECO_WRF,CH-Dav_REF_T2_WRF,IT-Lav_REF_T2_WRF,IT-Ren_REF_T2_WRF,AT-Neu_REF_T2_WRF,IT-MBo_REF_T2_WRF,CH-Dav_ALPS_T2_WRF,IT-Lav_ALPS_T2_WRF,IT-Ren_ALPS_T2_WRF,AT-Neu_ALPS_T2_WRF,IT-MBo_ALPS_T2_WRF,CH-Dav_SITE_T2_WRF,IT-Lav_SITE_T2_WRF,IT-Ren_SITE_T2_WRF,AT-Neu_SITE_T2_WRF,IT-MBo_SITE_T2_WRF
2012-01-12 10:00:00,0.0,-3.753768,-0.79587364,0.0,-0.04681677,0.0,-4.840986,-1.0266825,0.0,-0.055267677,0.0,-4.191736,-0.8256808,0.0,-0.04664357,0.45875946,1.580648,1.0478135,0.2353423,0.7656618,1.2547985,2.3843226,1.8846486,0.12737504,2.2075877,0.8315576,2.4510899,1.9256802,0.058040302,3.0308568,270.838,277.04898,274.21857,269.51636,274.93402,270.838,277.04898,274.21857,269.51636,274.93402,270.838,277.04898,274.21857,269.51636,274.93402
2012-01-12 11:00:00,0.0,-3.7679675,-1.8359374,0.0,-0.05050486,0.0,-4.822545,-2.3503215,0.0,-0.05926954,0.0,-4.2406588,-1.9209839,0.0,-0.050659716,0.5532844,1.5453091,1.2861171,0.37956706,0.77046984,1.3557514,2.349908,2.1356773,0.6876347,2.2257047,1.0409092,2.3909132,2.1748483,0.6347865,3.0476007,271.3804,276.85233,275.57584,271.18628,274.98276,271.3804,276.85233,275.57584,271.18628,274.98276,271.3804,276.85233,275.57584,271.18628,274.98276
2012-01-12 12:00:00,-0.35447872,-3.8017426,-1.8062454,0.0,-0.054675546,-0.45423418,-4.870457,-2.3145776,0.0,-0.064204626,-0.446281,-4.2744017,-1.8878748,0.0,-0.054812044,1.0407475,1.5566444,1.2816322,0.4782024,0.7871402,1.8763638,2.3609474,2.1309528,1.0707961,2.2885184,2.1205318,2.4102159,2.1701589,1.029223,3.105653,274.1775,276.9154,275.5503,272.32834,275.15173,274.1775,276.9154,275.5503,272.32834,275.15173,274.1775,276.9154,275.5503,272.32834,275.15173
2012-01-12 13:00:00,-0.37101367,-3.3527627,-1.0995759,0.0,-0.08029465,-0.48000696,-4.338705,-1.4233946,0.0,-0.098757364,-0.46291938,-3.730862,-1.1365212,0.0,-0.081433475,1.0621436,1.514094,1.1288021,0.5015414,0.9043225,1.899215,2.3195095,1.9699615,1.1614596,2.730064,2.1679194,2.3377595,2.0103607,1.1225543,3.5137274,274.30026,276.67862,274.67984,272.59857,276.33954,274.30026,276.67862,274.67984,272.59857,276.33954,274.30026,276.67862,274.67984,272.59857,276.33954
2012-01-12 14:00:00,-0.15501605,-2.4932303,-0.8454646,0.0,-0.027971068,-0.20530748,-3.3059077,-1.1217623,0.0,-0.033685844,-0.18934983,-2.7082253,-0.8517331,0.0,-0.027264232,0.95978457,1.4385189,1.1075836,0.24691823,0.71483815,1.7898952,2.2459111,1.9476103,0.17234321,2.0160832,1.941217,2.2090673,1.9881752,0.10433173,2.8538694,273.71292,276.25806,274.559,269.6504,274.41885,273.71292,276.25806,274.559,269.6504,274.41885,273.71292,276.25806,274.559,269.6504,274.41885
2012-01-12 15:00:00,0.0,-0.1853095,-0.30475977,0.0,-0.023099149,0.0,-0.25982627,-0.42821166,0.0,-0.02900546,0.0,-0.19123313,-0.29058516,0.0,-0.02159792,0.8308865,0.94863784,1.0202727,0.26528105,0.7701869,1.6522315,1.7688427,1.8556371,0.24367602,2.2246382,1.6557363,1.3748791,1.8968835,0.17776364,3.0466151,272.9733,273.53195,274.0617,269.863,274.9799,272.9733,273.53195,274.0617,269.863,274.9799,272.9733,273.53195,274.0617,269.863,274.9799
2012-01-12 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80036384,1.1024424,0.872538,0.1452387,0.5493852,1.6196334,1.9186245,1.7000135,0.0,1.3926532,1.5881355,1.6367834,1.7424135,0.0,2.2776978,272.79816,274.38785,273.22028,268.47308,272.74176,272.79816,274.38785,273.22028,268.47308,272.74176,272.79816,274.38785,273.22028,268.47308,272.74176
2012-01-12 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8578989,0.50905615,0.9797543,0.023765204,0.92660177,1.681081,1.3407581,1.812955,0.0,2.814012,1.7155628,0.6263427,1.854518,0.0,3.5913122,273.1283,271.08575,273.83093,267.0666,276.56537,273.1283,271.08575,273.83093,267.0666,276.56537,273.1283,271.08575,273.83093,267.0666,276.56537
2012-01-12 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66506237,0.5153463,0.78785247,0.14541794,0.5539705,1.4751308,1.3468838,1.6108057,0.0,1.409931,1.2884727,0.63705385,1.653867,0.0,2.2936654,272.0218,271.12076,272.73795,268.47516,272.78824,272.0218,271.12076,272.73795,268.47516,272.78824,272.0218,271.12076,272.73795,268.47516,272.78824
2012-01-12 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47096002,0.5322151,0.9163729,0.0,0.99535096,1.2678286,1.3633114,1.7461891,0.0,3.0730612,0.858579,0.6657787,1.788247,0.0,3.8307242,270.90802,271.21463,273.46994,266.24774,277.26224,270.90802,271.21463,273.46994,266.24774,277.26224,270.90802,271.21463,273.46994,266.24774,277.26224
2012-01-12 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7778189,1.082486,0.84977657,0.0,0.9683691,1.5955552,1.8991902,1.6760366,0.0,2.9713926,1.5382034,1.602801,1.7186143,0.0,3.7367628,272.6688,274.2768,273.09064,266.3051,276.98874,272.6688,274.2768,273.09064,266.3051,276.98874,272.6688,274.2768,273.09064,266.3051,276.98874
2012-01-12 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69877607,1.0315397,1.2424694,0.0,0.5203741,1.511137,1.8495761,2.0896988,0.0,1.2833389,1.3631411,1.5160475,2.1292107,0.0,2.17667,272.21524,273.9933,275.32724,266.51337,272.4477,272.21524,273.9933,275.32724,266.51337,272.4477,272.21524,273.9933,275.32724,266.51337,272.4477
2012-01-12 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.860138,1.0585812,1.1315827,0.0,1.0930783,1.6834723,1.8759105,1.9728909,0.0,3.4412994,1.7205219,1.5620948,2.0132685,0.0,4.1710486,273.14114,274.14377,274.69568,265.7422,278.25284,273.14114,274.14377,274.69568,265.7422,278.25284,273.14114,274.14377,274.69568,265.7422,278.25284
2012-01-12 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7558218,0.5696161,0.65960526,0.0411686,0.7458062,1.5720621,1.3997341,1.4757104,0.0,2.1327715,1.4894848,0.72946644,1.519773,0.0,2.9617121,272.54257,271.42276,272.0075,267.2681,274.73276,272.54257,271.42276,272.0075,267.2681,274.73276,272.54257,271.42276,272.0075,267.2681,274.73276
2012-02-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3737163,0.05007893,0.0,0.18015313,0.0,1.208958,0.83363616,0.0,0.0013796539,0.0,0.39588088,0.8824578,0.0,0.9918879,263.46262,270.3326,268.53592,263.51547,268.99908,263.46262,270.3326,268.53592,263.51547,268.99908,263.46262,270.3326,268.53592,263.51547,268.99908
2012-02-22 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3604889,0.0758034,0.0,0.11266832,0.0,1.1960766,0.8607342,0.0,0.0,0.0,0.3733567,0.909355,0.0,0.7568797,263.5147,270.259,268.68243,262.62036,268.31503,263.5147,270.259,268.68243,262.62036,268.31503,263.5147,270.259,268.68243,262.62036,268.31503
2012-02-22 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0847033,0.0,0.20893843,0.0,0.68017155,0.8701094,0.0,0.10984317,0.0,0.0,0.91866064,0.0,1.0921296,263.9379,267.31097,268.73312,261.76306,269.29086,263.9379,267.31097,268.73312,261.76306,269.29086,263.9379,267.31097,268.73312,261.76306,269.29086
2012-02-22 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5084896,0.0,0.08661974,0.0,0.59319496,1.3165253,0.0,0.0,0.0,0.0,1.3617679,0.0,0.66616833,261.61307,266.81396,271.14682,261.3346,268.051,261.61307,266.81396,271.14682,261.3346,268.051,261.61307,266.81396,271.14682,261.3346,268.051
2012-02-22 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14319274,0.0,0.1272702,0.4370302,0.5620167,0.93172204,0.0,0.0,0.0,0.0,0.97981673,0.0,0.80772907,266.4444,266.6358,269.06625,260.31857,268.46304,266.4444,266.6358,269.06625,260.31857,268.46304,266.4444,266.6358,269.06625,260.31857,268.46304
2012-02-22 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1478222,0.0,0.20323314,0.0,0.67683375,0.9365988,0.0,0.08834568,0.0,0.0,0.9846572,0.0,1.0722616,263.43518,267.2919,269.09262,259.8473,269.23303,263.43518,267.2919,269.09262,259.8473,269.23303,263.43518,267.2919,269.09262,259.8473,269.23303
2012-02-22 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.520951,0.0,0.0,0.14698127,0.121453576,1.3523419,0.44501734,0.0,0.0,0.0,0.6465977,0.4967194,0.0,0.87637055,264.7489,271.15195,266.43472,259.0568,268.66284,264.7489,271.15195,266.43472,259.0568,268.66284,264.7489,271.15195,266.43472,259.0568,268.66284
