,GPP_1km,RECO_1km,T2_1km,SWDOWN_1km,NEE_1km,GPP_9km,RECO_9km,T2_9km,SWDOWN_9km,NEE_9km,GPP_54km,RECO_54km,T2_54km,SWDOWN_54km,NEE_54km,GPP_CAMS,RECO_CAMS,T2_CAMS,SWDOWN_CAMS,NEE_CAMS
2012-01-20 00:00:00,0.0,1.100943922996521,-1.1989997545847875,0.0,1.100943922996521,0.0,0.9628175199465522,-1.7949593697968818,0.0,0.9628175199465522,0.0,1.0258417458232185,-0.988934199590449,0.0,1.0258417458232185,0.0,0.3985797481687541,3.0019618549546863,0.0,0.3985797481687541
2012-01-20 01:00:00,0.0,1.0761770009994507,-1.3514405414038688,0.0,1.0761770009994507,0.0,0.9759641663007188,-1.7360782763628686,0.0,0.9759641663007188,0.0,1.0318770532716317,-0.9386637336444653,0.0,1.0318770532716317,0.0,0.3944169511720172,2.9616943960676068,0.0,0.3944169511720172
2012-01-20 02:00:00,0.0,1.0570186376571655,-1.4823808325668826,0.0,1.0570186376571655,0.0,0.9787168189796618,-1.733397777119831,0.0,0.9787168189796618,0.0,1.023980077451927,-0.9870047123276692,0.0,1.023980077451927,0.0,0.3902541541752803,2.9214269371805273,0.0,0.3902541541752803
2012-01-20 03:00:00,0.0,1.042142629623413,-1.5957957429750973,0.0,1.042142629623413,0.0,0.970433233035339,-1.7623751723444174,0.0,0.970433233035339,0.0,0.9947365185299358,-1.1653270726579332,0.0,0.9947365185299358,0.0,0.3860913571785434,2.8811594782934478,0.0,0.3860913571785434
2012-01-20 04:00:00,0.0,1.021608829498291,-1.7576914560578283,0.0,1.021608829498291,0.0,0.9546208620593147,-1.8727673073157125,0.0,0.9546208620593147,0.0,0.9665756882937812,-1.3178919696437223,0.0,0.9665756882937812,5.752487879655488e-05,0.3752507742215411,2.5280034333131374,0.0,0.3751932493427445
2012-01-20 05:00:00,0.0,0.9941769242286682,-1.965890981179474,0.0,0.9941769242286682,0.0,0.940302227386143,-2.0249489983951476,0.0,0.940302227386143,0.0,0.9125492139592504,-1.6819691346863046,0.0,0.9125492139592504,0.00011504975759310976,0.3644101912645388,2.174847388332827,0.0,0.36429514150694564
2012-01-20 06:00:00,0.0,0.9629249572753906,-2.1643794346992205,0.0,0.9629249572753906,0.0,0.9264099374742687,-2.129086935962971,0.0,0.9264099374742687,0.0,0.9066576087940328,-1.683785750985568,0.0,0.9066576087940328,0.00017257463638966464,0.3535696083075364,1.8216913433525168,0.0,0.3533970336711468
2012-01-20 07:00:00,0.0008252668776549399,0.9379538297653198,-2.3435987542416683,2.4835305213928223,0.9371285438537598,0.0021388920580678867,0.8873327398010361,-2.379051464065334,2.755929400126118,0.8851938477429683,0.0010773865067046564,0.89813419696014,-1.755155766289004,2.614870796486432,0.8970568104534353,0.28448485340200724,0.35744915861702936,1.8610129177810277,11.28885139561341,0.07296430521502212
2012-01-20 08:00:00,0.0451110377907753,0.9797829985618591,-2.1112295615821677,76.20545959472656,0.934671938419342,0.06634076296152082,0.9636691413344046,-1.8592784444886392,84.68240404844173,0.8973283783728838,0.03202835617856887,0.9177587325000542,-1.611546952052077,91.1436096131761,0.8857303763214853,0.5687971321676248,0.36132870892652236,1.9003344922095387,22.57770279122682,-0.20746842324110248
2012-01-20 09:00:00,0.07609642297029495,0.9898775815963745,-2.1506896121346406,153.68772888183594,0.9137811660766602,0.11321249858018574,1.0084709469615112,-1.6643629297022768,166.28824314275062,0.8952584483813254,0.07742440699807786,0.9423382855431425,-1.5066640079868456,182.1789944138969,0.8649138785450646,0.8531094109332426,0.3652082592360153,1.9396560666380496,33.86655418684023,-0.48790115169722725
2012-01-20 10:00:00,0.09553512930870056,0.9894794821739197,-2.3295717046167406,208.985107421875,0.8939443826675415,0.14852947551891166,1.0047720711194799,-1.788094137741894,216.2291032567977,0.8562425956005681,0.13570738817005817,0.9627487988320028,-1.4824368570240978,251.75429165308583,0.8270414106619446,0.965804671796665,0.38140118252089983,2.092475028095574,72.41422028344678,-0.5844034892757651
2012-01-20 11:00:00,0.10556448996067047,0.9848702549934387,-2.536130121708958,234.7946319580078,0.8793057799339294,0.15574430779164747,0.9719867597968938,-2.1729245244396718,236.73982297937317,0.8162424520052463,0.1494188786756242,0.9387498289538123,-1.7400134467660704,282.50108692054386,0.7893309502781881,1.0784999326600873,0.3975941058057843,2.245293989553099,110.96188638005334,-0.6809058268543029
2012-01-20 12:00:00,0.10735838115215302,0.9751408696174622,-2.7788560400084807,228.032470703125,0.867782473564148,0.13786838408498067,0.9289098717131823,-2.6081527260758928,237.35804558075338,0.7910414876282016,0.14938349379204835,0.9069214006876971,-2.0179604757055785,280.8267718688916,0.7575379068956487,1.1911951935235097,0.41378702909066883,2.3981129510106234,149.5095524766599,-0.7774081644328408
2012-01-20 13:00:00,0.10178221762180328,0.9584627151489258,-3.054489828834879,198.72642517089844,0.8566805124282837,0.1152105151951249,0.8775655335385744,-3.0770618780460355,212.77385001754934,0.7623550183434494,0.13777861271551836,0.8689248954776512,-2.345827073365547,242.22967118080743,0.7311462827621328,0.9481639515073471,0.39771505256614875,2.1402218360209666,139.4335821133142,-0.5504488989411984
2012-01-20 14:00:00,0.08673706650733948,0.9326958656311035,-3.3585791055550906,145.6602325439453,0.8459588289260864,0.07095918765378803,0.8175464744688372,-3.5214202653216358,151.12305106835615,0.7465872868150492,0.10849111130473665,0.8174883864751682,-2.803576561853009,170.27921733078676,0.7089972751704315,0.7051327094911846,0.38164307604162867,1.8823307210313096,129.35761174996847,-0.3234896334495559
2012-01-20 15:00:00,0.04726896807551384,0.8669026494026184,-3.8805047444645875,67.63938903808594,0.8196336627006531,0.02917799190417247,0.7371783287682977,-4.070673172512545,70.21602715637192,0.7080003368641252,0.04825577080716486,0.7295623512879971,-3.477188715437876,81.92161524094976,0.6813065804808323,0.462101467475022,0.3655710995171086,1.6244396060416526,119.28164138662277,-0.09653036795791342
