,GPP_1km,RECO_1km,T2_1km,SWDOWN_1km,GPP_9km,RECO_9km,T2_9km,SWDOWN_9km,GPP_54km,RECO_54km,T2_54km,SWDOWN_54km,GPP_CAMS,RECO_CAMS,T2_CAMS,SWDOWN_CAMS
2012-04-27 16:00:00,6.5625370252604895,3.105510249855392,9.921645860083867,382.974365234375,5.222132657605957,2.6836238253730027,7.883987117502061,383.8608008426883,5.597648945931432,2.733084241455059,8.373775301436206,397.40934387819806,,,,
2012-04-27 17:00:00,4.719880345216446,3.0876302646765987,9.833792182113067,191.5433807373047,3.678324223246965,2.6217628705723857,7.6735170962926675,191.80362539955402,3.9000728202961934,2.6393657517152493,7.908794022386409,199.9509570923269,,,,
2012-04-27 18:00:00,0.8945245186294325,2.961261419313586,9.111399136026916,23.641462326049805,0.6616898380245536,2.454418274861971,6.765694215275823,23.293938162360263,0.3219664700950504,2.4989088738353327,7.155769454297636,11.283750709466489,0.5607366646935453,1.887820711642288,15.518667135346645,198.10026783492464
2012-04-27 19:00:00,0.0,2.8962576911467077,8.745051665068724,0.0,0.0,2.374425381118067,6.37260062136809,0.0,0.0,2.4061793983481197,6.639056338910147,0.0,,,,
2012-04-27 20:00:00,0.0,2.8758776607364642,8.636625501460736,0.0,0.0,2.3513558030791013,6.245958954708722,0.0,0.0,2.357081678120009,6.3799763613179445,0.0,,,,
2012-04-27 21:00:00,0.0,2.8612379500588223,8.551998605088432,0.0,0.0,2.3358280596638368,6.1827186445395474,0.0,0.0,2.3429427476010773,6.2895118514822395,0.0,0.0,1.497242855306077,11.253219491510754,1.1818368805671267
2012-04-27 22:00:00,0.0,2.8455798946306006,8.467453634549617,0.0,0.0,2.3198309910697197,6.090015988401414,0.0,0.0,2.364340646950672,6.521511433466496,0.0,,,,
2012-04-27 23:00:00,0.0,2.8369123712328377,8.423460321432115,0.0,0.0,2.299416932066724,5.971254539327124,0.0,0.0,2.3863010449730355,6.639415854410908,0.0,,,,
2012-05-26 00:00:00,0.0,2.5623343184774026,6.643845691999453,0.0,0.0,2.285914028446205,5.600709144832473,0.0,0.0,2.2444790458540123,5.728033883907249,0.0,0.0,1.8442011048271967,12.317042228650854,0.0
2012-05-26 01:00:00,0.0,2.5141647190604597,6.387542248183139,0.0,0.0,2.2420071342966086,5.3700527293706335,0.0,0.0,2.218993915728258,5.605730871635574,0.0,,,,
