,CH-Dav_REF_GPP_WRF,IT-Lav_REF_GPP_WRF,IT-Ren_REF_GPP_WRF,AT-Neu_REF_GPP_WRF,IT-MBo_REF_GPP_WRF,CH-Dav_ALPS_GPP_WRF,IT-Lav_ALPS_GPP_WRF,IT-Ren_ALPS_GPP_WRF,AT-Neu_ALPS_GPP_WRF,IT-MBo_ALPS_GPP_WRF,CH-Dav_SITE_GPP_WRF,IT-Lav_SITE_GPP_WRF,IT-Ren_SITE_GPP_WRF,AT-Neu_SITE_GPP_WRF,IT-MBo_SITE_GPP_WRF,CH-Dav_REF_RECO_WRF,IT-Lav_REF_RECO_WRF,IT-Ren_REF_RECO_WRF,AT-Neu_REF_RECO_WRF,IT-MBo_REF_RECO_WRF,CH-Dav_ALPS_RECO_WRF,IT-Lav_ALPS_RECO_WRF,IT-Ren_ALPS_RECO_WRF,AT-Neu_ALPS_RECO_WRF,IT-MBo_ALPS_RECO_WRF,CH-Dav_SITE_RECO_WRF,IT-Lav_SITE_RECO_WRF,IT-Ren_SITE_RECO_WRF,AT-Neu_SITE_RECO_WRF,IT-MBo_SITE_RECO_WRF,CH-Dav_REF_T2_WRF,IT-Lav_REF_T2_WRF,IT-Ren_REF_T2_WRF,AT-Neu_REF_T2_WRF,IT-MBo_REF_T2_WRF,CH-Dav_ALPS_T2_WRF,IT-Lav_ALPS_T2_WRF,IT-Ren_ALPS_T2_WRF,AT-Neu_ALPS_T2_WRF,IT-MBo_ALPS_T2_WRF,CH-Dav_SITE_T2_WRF,IT-Lav_SITE_T2_WRF,IT-Ren_SITE_T2_WRF,AT-Neu_SITE_T2_WRF,IT-MBo_SITE_T2_WRF,CH-Dav_ALPS_GPP_recalc,IT-Lav_ALPS_GPP_recalc,IT-Ren_ALPS_GPP_recalc,AT-Neu_ALPS_GPP_recalc,IT-MBo_ALPS_GPP_recalc,CH-Dav_SITE_GPP_recalc,IT-Lav_SITE_GPP_recalc,IT-Ren_SITE_GPP_recalc,AT-Neu_SITE_GPP_recalc,IT-MBo_SITE_GPP_recalc,CH-Dav_ALPS_RECO_recalc,IT-Lav_ALPS_RECO_recalc,IT-Ren_ALPS_RECO_recalc,AT-Neu_ALPS_RECO_recalc,IT-MBo_ALPS_RECO_recalc,CH-Dav_SITE_RECO_recalc,IT-Lav_SITE_RECO_recalc,IT-Ren_SITE_RECO_recalc,AT-Neu_SITE_RECO_recalc,IT-MBo_SITE_RECO_recalc,CH-Dav_ALPS_NEE_recalc,IT-Lav_ALPS_NEE_recalc,IT-Ren_ALPS_NEE_recalc,AT-Neu_ALPS_NEE_recalc,IT-MBo_ALPS_NEE_recalc,CH-Dav_SITE_NEE_recalc,IT-Lav_SITE_NEE_recalc,IT-Ren_SITE_NEE_recalc,AT-Neu_SITE_NEE_recalc,IT-MBo_SITE_NEE_recalc
2012-01-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7279735,0.9409598,0.74411285,0.95101345,0.6990832,1.4702007,1.7618183,1.5607965,2.2920055,1.9567182,1.4280362,1.3640103,1.7968076,2.2795038,2.799004,272.7698,273.49423,272.75482,276.22556,274.25916,272.7698,273.49423,272.75482,276.22556,274.25916,272.7698,273.49423,272.75482,276.22556,274.25916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4729053,1.7648172,1.5637826,2.2947233,1.9595716,1.134747586189399,1.0862357282828752,1.1839781400940013,2.4575559337814497,2.7985153657520265,1.4729053,1.7648172,1.5637826,2.2947233,1.9595716,1.134747586189399,1.0862357282828752,1.1839781400940013,2.4575559337814497,2.7985153657520265
2012-01-20 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71471804,0.8020146,0.42099014,0.8060326,0.7225335,1.4568968,1.6258595,1.0950596,1.9041908,2.0450795,1.3988796,1.1268982,1.3464772,1.8380674,2.8806677,272.6873,272.71994,270.70538,274.87982,274.49686,272.6873,272.71994,270.70538,274.87982,274.49686,272.6873,272.71994,270.70538,274.87982,274.49686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4596016,1.6288583,1.0980458,1.9069088,2.0479329,1.124458222164631,0.997380238113826,0.5150450493494391,2.066224687085283,2.880103231020784,1.4596016,1.6288583,1.0980458,1.9069088,2.0479329,1.124458222164631,0.997380238113826,0.5150450493494391,2.066224687085283,2.880103231020784
2012-01-20 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77788794,1.033433,0.7089503,0.768437,0.63213724,1.5202959,1.852304,1.5101142,1.8036246,1.7044647,1.5378267,1.5218173,1.7478018,1.7235963,2.565873,273.08054,274.00955,272.5318,274.53085,273.58057,273.08054,274.00955,272.5318,274.53085,273.58057,273.08054,274.00955,272.5318,274.53085,273.58057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5230007,1.8553028,1.5131005,1.8063428,1.7073182,1.1734925212856218,1.1453723279594705,1.1111840036480953,1.964746745139784,2.565598717643657,1.5230007,1.8553028,1.5131005,1.8063428,1.7073182,1.1734925212856218,1.1453723279594705,1.1111840036480953,1.964746745139784,2.565598717643657
2012-01-20 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7879816,0.83997095,0.22392938,0.75216913,0.64848536,1.5304261,1.663,0.8110237,1.7601091,1.7660646,1.5600287,1.1916713,1.0718371,1.6740638,2.622803,273.14337,272.93146,269.4555,274.37985,273.74628,273.14337,272.93146,269.4555,274.37985,273.74628,273.14337,272.93146,269.4555,274.37985,273.74628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5331309,1.6659989,0.8140099,1.7628272,1.768918,1.1813275066876174,1.0216533502989782,0.10708710568790052,1.9208365696481944,2.6224766362993703,1.5331309,1.6659989,0.8140099,1.7628272,1.768918,1.1813275066876174,1.0216533502989782,0.10708710568790052,1.9208365696481944,2.6224766362993703
2012-01-20 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87939316,0.7857992,0.225012,0.75413847,0.55015594,1.6221691,1.6099926,0.81258416,1.765377,1.3955574,1.761095,1.0992264,1.0733459,1.6800604,2.280382,273.71243,272.62958,269.46237,274.39813,272.74957,273.71243,272.62958,269.46237,274.39813,272.74957,273.71243,272.62958,269.46237,274.39813,272.74957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.624874,1.6129915,0.8155703,1.7680951,1.3984109,1.2522837829338627,0.9870104956264163,0.10932830447010201,1.9261522921864853,2.280371143979737,1.624874,1.6129915,0.8155703,1.7680951,1.3984109,1.2522837829338627,0.9870104956264163,0.10932830447010201,1.9261522921864853,2.280371143979737
2012-01-20 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83701843,0.14356895,0.11590104,0.78029597,0.55137527,1.5796409,0.9815661,0.65531576,1.8353468,1.400152,1.6678886,0.0032506709,0.9212799,1.7597046,2.284628,273.44864,269.05066,268.77032,274.64093,272.76193,273.44864,269.05066,268.77032,274.64093,272.76193,273.44864,269.05066,268.77032,274.64093,272.76193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5823456,0.9848997,0.71433675,1.8380648,1.4030054,1.2193913041505442,0.5766390096902766,0.007159586590687657,1.996756446634967,2.2846134196805785,1.5823456,0.9848997,0.71433675,1.8380648,1.4030054,1.2193913041505442,0.5766390096902766,0.007159586590687657,1.996756446634967,2.2846134196805785
2012-01-20 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5783188,0.4421983,0.350203,0.730049,0.5939044,1.320003,1.2737768,0.9930298,1.7009392,1.5604025,1.0988593,0.5128662,1.2478224,1.6067128,2.432731,271.83817,270.7148,270.2564,274.17453,273.19302,271.83817,270.7148,270.2564,274.17453,273.19302,271.83817,270.7148,270.2564,274.17453,273.19302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3227079,1.2767757,0.9960159,1.7036573,1.563256,1.0185812751878778,0.7672777185620672,0.36850053164388796,1.8611300901196142,2.4325798062239685,1.3227079,1.2767757,0.9960159,1.7036573,1.563256,1.0185812751878778,0.7672777185620672,0.36850053164388796,1.8611300901196142,2.4325798062239685
2012-01-20 07:00:00,0.0,0.0,0.0,-0.0029566542,0.0,0.0,0.0,0.0,-0.0044720904,0.0,0.0,0.0,0.0,-0.0028689983,0.0,0.6157717,0.6964311,0.27705824,0.7208005,0.5630146,1.3575919,1.5225453,0.8876017,1.6762,1.4440094,1.1812398,0.9467184,1.1458819,1.5785532,2.325161,272.07132,272.13156,269.79248,274.08868,272.8799,272.07132,272.13156,269.79248,274.08868,272.8799,272.07132,272.13156,269.79248,274.08868,272.8799,0.0,0.0,0.0,0.009118039,0.0,0.0,0.0,0.0,0.009118038783771206,0.0,1.3602966,1.5255442,0.8905878,1.6789181,1.4468627,1.0476532948436568,0.9298595913197509,0.21707518103487558,1.8361666051443026,2.3251088218026754,1.3602966,1.5255442,0.8905878,1.6698,1.4468627,1.0476532948436568,0.9298595913197509,0.21707518103487558,1.8270485663605314,2.3251088218026754
2012-01-20 08:00:00,0.0,0.0,0.0,-0.19540815,-0.003976041,0.0,0.0,0.0,-0.2831238,-0.004907131,0.0,0.0,0.0,-0.19614875,-0.0037709083,0.5208992,0.7919381,0.5893645,0.7905473,0.6130434,1.2623752,1.6159996,1.3377482,1.8627683,1.6325188,0.9725604,1.1097027,1.5811375,1.7909175,2.4993804,271.4807,272.6638,271.77332,274.73608,273.38702,271.4807,272.6638,271.77332,274.73608,273.38702,271.4807,272.6638,271.77332,274.73608,273.38702,0.0,0.0,0.0,0.54465073,0.009034668,0.0,0.0,0.0,0.544650742219684,0.009034668292486902,1.26508,1.6189985,1.3407344,1.8654864,1.6353722,0.9740105204459746,0.9909363589592046,0.8636162057243753,2.0244266016840324,2.4991678225949396,1.26508,1.6189985,1.3407344,1.3208356,1.6263375,0.9740105204459746,0.9909363589592046,0.8636162057243753,1.4797758594643484,2.4901331543024527
2012-01-20 09:00:00,0.0,-0.15959865,0.0,-0.23705934,-0.018271621,0.0,-0.20958672,0.0,-0.3301476,-0.021814197,0.0,-0.1750049,0.0,-0.24608809,-0.017932583,0.4226343,0.9237204,0.49893206,0.72515357,0.6641651,1.1637541,1.7449495,1.207402,1.6878442,1.8251461,0.7564194,1.3345909,1.4551032,1.5918071,2.6774058,270.869,273.39816,271.19974,274.1291,273.9052,270.869,273.39816,271.19974,274.1291,273.9052,270.869,273.39816,271.19974,274.1291,273.9052,0.0,0.41865948,0.0,0.6439065,0.03833019,0.0,0.27003144107991334,0.0,0.6439064673779837,0.03833019164859085,1.1664588,1.7479483,1.2103883,1.6905621,1.8279996,0.897734521231303,1.075211091555295,0.6764014007844734,1.8479162155628281,2.6770291593857345,1.1664588,1.3292888,1.2103883,1.0466557,1.7896694,0.897734521231303,0.8051796504753816,0.6764014007844734,1.2040097481848444,2.6386989677371435
