,CH-Cha_REF_GPP_WRF,CH-Cha_ALPS_GPP_WRF,CH-Fru_REF_GPP_WRF,CH-Fru_ALPS_GPP_WRF,CH-Oe1_REF_GPP_WRF,CH-Oe1_ALPS_GPP_WRF,DE-Lkb_REF_GPP_WRF,DE-Lkb_ALPS_GPP_WRF,IT-Isp_REF_GPP_WRF,IT-Isp_ALPS_GPP_WRF,IT-La2_REF_GPP_WRF,IT-La2_ALPS_GPP_WRF,IT-PT1_REF_GPP_WRF,IT-PT1_ALPS_GPP_WRF,CH-Oe2_REF_GPP_WRF,CH-Oe2_ALPS_GPP_WRF,CH-Oe2_SITE_GPP_WRF,IT-Tor_REF_GPP_WRF,IT-Tor_ALPS_GPP_WRF,IT-Tor_SITE_GPP_WRF,CH-Lae_REF_GPP_WRF,CH-Lae_ALPS_GPP_WRF,CH-Lae_SITE_GPP_WRF,CH-Dav_REF_GPP_WRF,IT-Lav_REF_GPP_WRF,IT-Ren_REF_GPP_WRF,AT-Neu_REF_GPP_WRF,IT-MBo_REF_GPP_WRF,CH-Dav_ALPS_GPP_WRF,IT-Lav_ALPS_GPP_WRF,IT-Ren_ALPS_GPP_WRF,AT-Neu_ALPS_GPP_WRF,IT-MBo_ALPS_GPP_WRF,CH-Dav_SITE_GPP_WRF,IT-Lav_SITE_GPP_WRF,IT-Ren_SITE_GPP_WRF,AT-Neu_SITE_GPP_WRF,IT-MBo_SITE_GPP_WRF,CH-Cha_REF_RECO_WRF,CH-Cha_ALPS_RECO_WRF,CH-Fru_REF_RECO_WRF,CH-Fru_ALPS_RECO_WRF,CH-Oe1_REF_RECO_WRF,CH-Oe1_ALPS_RECO_WRF,DE-Lkb_REF_RECO_WRF,DE-Lkb_ALPS_RECO_WRF,IT-Isp_REF_RECO_WRF,IT-Isp_ALPS_RECO_WRF,IT-La2_REF_RECO_WRF,IT-La2_ALPS_RECO_WRF,IT-PT1_REF_RECO_WRF,IT-PT1_ALPS_RECO_WRF,CH-Oe2_REF_RECO_WRF,CH-Oe2_ALPS_RECO_WRF,CH-Oe2_SITE_RECO_WRF,IT-Tor_REF_RECO_WRF,IT-Tor_ALPS_RECO_WRF,IT-Tor_SITE_RECO_WRF,CH-Lae_REF_RECO_WRF,CH-Lae_ALPS_RECO_WRF,CH-Lae_SITE_RECO_WRF,CH-Dav_REF_RECO_WRF,IT-Lav_REF_RECO_WRF,IT-Ren_REF_RECO_WRF,AT-Neu_REF_RECO_WRF,IT-MBo_REF_RECO_WRF,CH-Dav_ALPS_RECO_WRF,IT-Lav_ALPS_RECO_WRF,IT-Ren_ALPS_RECO_WRF,AT-Neu_ALPS_RECO_WRF,IT-MBo_ALPS_RECO_WRF,CH-Dav_SITE_RECO_WRF,IT-Lav_SITE_RECO_WRF,IT-Ren_SITE_RECO_WRF,AT-Neu_SITE_RECO_WRF,IT-MBo_SITE_RECO_WRF,CH-Cha_REF_T2_WRF,CH-Cha_ALPS_T2_WRF,CH-Fru_REF_T2_WRF,CH-Fru_ALPS_T2_WRF,CH-Oe1_REF_T2_WRF,CH-Oe1_ALPS_T2_WRF,DE-Lkb_REF_T2_WRF,DE-Lkb_ALPS_T2_WRF,IT-Isp_REF_T2_WRF,IT-Isp_ALPS_T2_WRF,IT-La2_REF_T2_WRF,IT-La2_ALPS_T2_WRF,IT-PT1_REF_T2_WRF,IT-PT1_ALPS_T2_WRF,CH-Oe2_REF_T2_WRF,CH-Oe2_ALPS_T2_WRF,CH-Oe2_SITE_T2_WRF,IT-Tor_REF_T2_WRF,IT-Tor_ALPS_T2_WRF,IT-Tor_SITE_T2_WRF,CH-Lae_REF_T2_WRF,CH-Lae_ALPS_T2_WRF,CH-Lae_SITE_T2_WRF,CH-Dav_REF_T2_WRF,IT-Lav_REF_T2_WRF,IT-Ren_REF_T2_WRF,AT-Neu_REF_T2_WRF,IT-MBo_REF_T2_WRF,CH-Dav_ALPS_T2_WRF,IT-Lav_ALPS_T2_WRF,IT-Ren_ALPS_T2_WRF,AT-Neu_ALPS_T2_WRF,IT-MBo_ALPS_T2_WRF,CH-Dav_SITE_T2_WRF,IT-Lav_SITE_T2_WRF,IT-Ren_SITE_T2_WRF,AT-Neu_SITE_T2_WRF,IT-MBo_SITE_T2_WRF,CH-Cha_ALPS_GPP_recalc,CH-Fru_ALPS_GPP_recalc,CH-Oe1_ALPS_GPP_recalc,DE-Lkb_ALPS_GPP_recalc,IT-Isp_ALPS_GPP_recalc,IT-La2_ALPS_GPP_recalc,IT-PT1_ALPS_GPP_recalc,CH-Oe2_ALPS_GPP_recalc,IT-Tor_ALPS_GPP_recalc,CH-Lae_ALPS_GPP_recalc,CH-Dav_ALPS_GPP_recalc,IT-Lav_ALPS_GPP_recalc,IT-Ren_ALPS_GPP_recalc,AT-Neu_ALPS_GPP_recalc,IT-MBo_ALPS_GPP_recalc,CH-Dav_SITE_GPP_recalc,IT-Lav_SITE_GPP_recalc,IT-Ren_SITE_GPP_recalc,AT-Neu_SITE_GPP_recalc,IT-MBo_SITE_GPP_recalc,CH-Cha_ALPS_RECO_recalc,CH-Fru_ALPS_RECO_recalc,CH-Oe1_ALPS_RECO_recalc,DE-Lkb_ALPS_RECO_recalc,IT-Isp_ALPS_RECO_recalc,IT-La2_ALPS_RECO_recalc,IT-PT1_ALPS_RECO_recalc,CH-Oe2_ALPS_RECO_recalc,IT-Tor_ALPS_RECO_recalc,CH-Lae_ALPS_RECO_recalc,CH-Dav_ALPS_RECO_recalc,IT-Lav_ALPS_RECO_recalc,IT-Ren_ALPS_RECO_recalc,AT-Neu_ALPS_RECO_recalc,IT-MBo_ALPS_RECO_recalc,CH-Dav_SITE_RECO_recalc,IT-Lav_SITE_RECO_recalc,IT-Ren_SITE_RECO_recalc,AT-Neu_SITE_RECO_recalc,IT-MBo_SITE_RECO_recalc,CH-Cha_ALPS_NEE_recalc,CH-Fru_ALPS_NEE_recalc,CH-Oe1_ALPS_NEE_recalc,DE-Lkb_ALPS_NEE_recalc,IT-Isp_ALPS_NEE_recalc,IT-La2_ALPS_NEE_recalc,IT-PT1_ALPS_NEE_recalc,CH-Oe2_ALPS_NEE_recalc,IT-Tor_ALPS_NEE_recalc,CH-Lae_ALPS_NEE_recalc,CH-Dav_ALPS_NEE_recalc,IT-Lav_ALPS_NEE_recalc,IT-Ren_ALPS_NEE_recalc,AT-Neu_ALPS_NEE_recalc,IT-MBo_ALPS_NEE_recalc,CH-Dav_SITE_NEE_recalc,IT-Lav_SITE_NEE_recalc,IT-Ren_SITE_NEE_recalc,AT-Neu_SITE_NEE_recalc,IT-MBo_SITE_NEE_recalc
2012-01-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0303748,2.328509,0.40539324,1.1324471,1.1125534,2.4990911,0.7703888,1.9694648,0.62897235,1.222904,0.53981966,1.3766948,0.118672274,1.0413454,1.1125534,2.4990911,2.2205234,0.03606191,0.46122798,0.35473353,1.0303748,2.328509,2.11748,0.3861286,0.45137173,0.0,0.34415174,0.45137173,1.1473672,1.4818921,0.65042824,0.8964485,1.4818921,1.10582,1.4177711,0.8004819,0.6463756,1.5259452,278.66077,278.66077,273.5681,273.5681,278.6054,278.6054,274.72507,274.72507,274.9814,274.9814,273.46265,273.46265,273.36322,273.36322,278.6054,278.6054,278.6054,269.94708,269.94708,269.94708,278.66077,278.66077,278.66077,272.67178,273.2686,269.03894,271.69965,273.2686,272.67178,273.2686,269.03894,271.69965,273.2686,272.67178,273.2686,269.03894,271.69965,273.2686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3279264,1.1336346,2.4986732,1.9708738,1.2228439,1.3772509,1.0397722,2.4986732,0.46459824,2.3279264,1.1499754,1.4822178,0.6742327,0.89958316,1.4822178,1.0674580713399637,1.3824458200781815,0.24605757392795577,0.9568404784763895,1.5261175633069346,2.3279264,1.1336346,2.4986732,1.9708738,1.2228439,1.3772509,1.0397722,2.4986732,0.46459824,2.3279264,1.1499754,1.4822178,0.6742327,0.89958316,1.4822178,1.0674580713399637,1.3824458200781815,0.24605757392795577,0.9568404784763895,1.5261175633069346
2012-01-20 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0211641,2.3167846,0.3985973,1.1190257,1.1175672,2.5059857,0.7341265,1.9129097,0.7236137,1.3578585,0.49487036,1.3145468,0.25986415,1.2362791,1.1175672,2.5059857,2.2271469,0.033197824,0.45672587,0.34953183,1.0211641,2.3167846,2.1053548,0.3861453,0.4391313,0.048096083,0.31794733,0.4391313,1.1473973,1.4672822,0.71399176,0.853421,1.4672822,1.1058515,1.4015595,0.8624852,0.5905688,1.5114518,278.59857,278.59857,273.49338,273.49338,278.6385,278.6385,274.49,274.49,275.79974,275.79974,273.1578,273.1578,274.2704,274.2704,278.6385,278.6385,278.6385,269.91086,269.91086,269.91086,278.59857,278.59857,278.59857,272.67194,273.1869,269.40402,271.45233,273.1869,272.67194,273.1869,269.40402,271.45233,273.1869,272.67194,273.1869,269.40402,271.45233,273.1869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3162022,1.1202132,2.5055676,1.9143188,1.3577983,1.315103,1.2347057,2.5055676,0.4601246,2.3162022,1.1500051,1.4676077,0.71774757,0.85678136,1.4676077,1.0674864254960568,1.3685816211560604,0.3071982444715595,0.9137936517513497,1.5116254069166581,2.3162022,1.1202132,2.5055676,1.9143188,1.3577983,1.315103,1.2347057,2.5055676,0.4601246,2.3162022,1.1500051,1.4676077,0.71774757,0.85678136,1.4676077,1.0674864254960568,1.3685816211560604,0.3071982444715595,0.9137936517513497,1.5116254069166581
2012-01-20 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005323,2.2966206,0.3896091,1.1012747,1.1146069,2.501915,0.71243405,1.8790781,0.7851067,1.4455446,0.37049368,1.1425809,0.34201163,1.3496941,1.1146069,2.501915,2.2232363,0.028176602,0.448833,0.3404126,1.005323,2.2966206,2.0845017,0.3682589,0.3296897,0.0,0.29707178,0.3296897,1.1150961,1.3366545,0.5575828,0.8191432,1.3366545,1.071873,1.2566121,0.70991546,0.54611075,1.3818662,278.4916,278.4916,273.39453,273.39453,278.61896,278.61896,274.34937,274.34937,276.33145,276.33145,272.3143,272.3143,274.7982,274.7982,278.61896,278.61896,278.61896,269.84735,269.84735,269.84735,278.4916,278.4916,278.4916,272.5082,272.45645,268.50568,271.2553,272.45645,272.5082,272.45645,268.50568,271.2553,272.45645,272.5082,272.45645,268.50568,271.2553,272.45645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2960384,1.1024622,2.5014973,1.8804871,1.4454846,1.1434981,1.3481208,2.5014973,0.45228165,2.2960384,1.1181061,1.3375502,0.61600477,0.8226836,1.3375502,1.0370624160080117,1.2451922256730719,0.22837269545806071,0.8795006713297235,1.3826214570816717,2.2960384,1.1024622,2.5014973,1.8804871,1.4454846,1.1434981,1.3481208,2.5014973,0.45228165,2.2960384,1.1181061,1.3375502,0.61600477,0.8226836,1.3375502,1.0370624160080117,1.2451922256730719,0.22837269545806071,0.8795006713297235,1.3826214570816717
2012-01-20 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9833492,2.2686503,0.38150892,1.0852776,1.1140611,2.5011644,0.6925823,1.8481169,0.7816691,1.4406427,0.39645803,1.1784797,0.39226893,1.4190811,1.1140611,2.5011644,2.2225153,0.015964981,0.42963734,0.3182345,0.9833492,2.2686503,2.0555754,0.3531396,0.20440005,0.0,0.26608825,0.20440005,1.087792,1.1871105,0.42215073,0.7682682,1.1871105,1.0431511,1.0906744,0.5778077,0.48012596,1.233515,278.34323,278.34323,273.30545,273.30545,278.61536,278.61536,274.22067,274.22067,276.30173,276.30173,272.4904,272.4904,275.1211,275.1211,278.61536,278.61536,278.61536,269.6929,269.6929,269.6929,278.34323,278.34323,278.34323,272.3698,271.62024,267.7278,270.9629,271.62024,272.3698,271.62024,267.7278,270.9629,271.62024,272.3698,271.62024,267.7278,270.9629,271.62024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2680678,1.086465,2.5007467,1.849526,1.4405828,1.1793208,1.4175076,2.5007467,0.43320757,2.2680678,1.091142,1.1886936,0.5368838,0.7720757,1.1886936,1.0113451964314444,1.103969668106435,0.20839114558653637,0.8286030042913064,1.2349713079629523,2.2680678,1.086465,2.5007467,1.849526,1.4405828,1.1793208,1.4175076,2.5007467,0.43320757,2.2680678,1.091142,1.1886936,0.5368838,0.7720757,1.1886936,1.0113451964314444,1.103969668106435,0.20839114558653637,0.8286030042913064,1.2349713079629523
2012-01-20 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96296155,2.2426991,0.3724153,1.0673184,1.1068782,2.4912875,0.6733755,1.8181618,0.7958007,1.4607941,0.57370377,1.4235437,0.43172532,1.4735554,1.1068782,2.4912875,2.213026,0.0,0.40240464,0.28677058,0.96296155,2.2426991,2.028737,0.32876548,0.0,0.0,0.2592267,0.0,1.0437745,0.8731128,0.42110395,0.75700164,0.8731128,0.9968477,0.74225485,0.57678664,0.4655132,0.922022,278.20557,278.20557,273.20544,273.20544,278.56796,278.56796,274.09616,274.09616,276.42392,276.42392,273.69244,273.69244,275.3746,275.3746,278.56796,278.56796,278.56796,269.4738,269.4738,269.4738,278.20557,278.20557,278.20557,272.1467,269.86444,267.7218,270.89813,269.86444,272.1467,269.86444,267.7218,270.89813,269.86444,272.1467,269.86444,267.7218,270.89813,269.86444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2421167,1.0685059,2.4908695,1.8195709,1.460734,1.4240998,1.4719824,2.4908695,0.40614733,2.2421167,1.0476725,0.87613916,0.5362722,0.7608682,0.87613916,0.9698857493919106,0.8074440439672113,0.20823671170036234,0.817331364815673,0.9249496416224395,2.2421167,1.0685059,2.4908695,1.8195709,1.460734,1.4240998,1.4719824,2.4908695,0.40614733,2.2421167,1.0476725,0.87613916,0.5362722,0.7608682,0.87613916,0.9698857493919106,0.8074440439672113,0.20823671170036234,0.817331364815673,0.9249496416224395
2012-01-20 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93590766,2.2082624,0.35706133,1.0369955,1.0704218,2.4411573,0.6359881,1.7598522,0.8224304,1.4987664,0.5810656,1.4337221,0.43581966,1.4792084,1.0704218,2.4411573,2.1648645,0.0,0.37394685,0.25389123,0.93590766,2.2082624,1.9931233,0.29040226,0.0,0.0,0.26692247,0.0,0.9744941,0.84248465,0.22287342,0.76963806,0.84248465,0.9239694,0.7082692,0.3834219,0.48190266,0.89163816,278.0229,278.0229,273.0366,273.0366,278.32742,278.32742,273.8538,273.8538,276.65417,276.65417,273.74237,273.74237,275.4009,275.4009,278.32742,278.32742,278.32742,269.2448,269.2448,269.2448,278.0229,278.0229,278.0229,271.79553,269.69318,266.58325,270.97076,269.69318,271.79553,269.69318,266.58325,270.97076,269.69318,271.79553,269.69318,266.58325,270.97076,269.69318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2076802,1.0383654,2.4407394,1.7612611,1.4987065,1.4342784,1.477635,2.4407394,0.3848308,2.2076802,0.97925466,0.84565187,0.42046362,0.77343833,0.84565187,0.9046314945589313,0.7785202458188238,0.17898991258675143,0.8299734486761856,0.8947094081691257,2.2076802,1.0383654,2.4407394,1.7612611,1.4987065,1.4342784,1.477635,2.4407394,0.3848308,2.2076802,0.97925466,0.84565187,0.42046362,0.77343833,0.84565187,0.9046314945589313,0.7785202458188238,0.17898991258675143,0.8299734486761856,0.8947094081691257
2012-01-20 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8729011,2.128062,0.3239835,0.97166955,1.0075324,2.354679,0.6059539,1.7130104,0.8572232,1.5483798,0.5931208,1.45039,0.39760295,1.4264454,1.0075324,2.354679,2.0817828,0.0,0.35082567,0.22717758,0.8729011,2.128062,1.9101813,0.24134389,0.0,0.0,0.22793922,0.0,0.88589907,0.8431232,0.27637357,0.7056275,0.8431232,0.8307736,0.70897764,0.4356088,0.39888108,0.8922716,277.59744,277.59744,272.67282,272.67282,277.91248,277.91248,273.6591,273.6591,276.95502,276.95502,273.82413,273.82413,275.15536,275.15536,277.91248,277.91248,277.91248,269.05878,269.05878,269.05878,277.59744,277.59744,277.59744,271.34647,269.69675,266.89053,270.60284,269.69675,271.34647,269.69675,266.89053,270.60284,269.69675,271.34647,269.69675,266.89053,270.60284,269.69675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1274796,0.97362435,2.3542612,1.7144195,1.5483198,1.4509462,1.4248719,2.3542612,0.37279385,2.1274796,0.89176273,0.8462875,0.45171902,0.7097638,0.8462875,0.8211852131765298,0.7791232544402351,0.18688328720546454,0.7659343885827651,0.895339862073979,2.1274796,0.97362435,2.3542612,1.7144195,1.5483198,1.4509462,1.4248719,2.3542612,0.37279385,2.1274796,0.89176273,0.8462875,0.45171902,0.7097638,0.8462875,0.8211852131765298,0.7791232544402351,0.18688328720546454,0.7659343885827651,0.895339862073979
2012-01-20 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009843672,-0.014115472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014166697,0.0,0.0,-0.0014166697,0.0,-0.001825178,0.0,0.0,-0.001825178,0.0,-0.001501405,0.0,0.0,-0.0014563503,0.79475397,2.0285892,0.29845363,0.92125016,0.9283988,2.2458644,0.594378,1.6949564,0.8747362,1.5733525,0.60070753,1.4608797,0.41227502,1.4467019,0.9283988,2.2458644,1.9772416,0.0,0.33260477,0.2061257,0.79475397,2.0285892,1.8073082,0.1970663,0.48246437,0.0024733916,0.1886294,0.48246437,0.8059377,1.5190039,0.6537969,0.64108074,1.5190039,0.74665993,1.458951,0.80376786,0.31516406,1.562761,277.06976,277.06976,272.39206,272.39206,277.39035,277.39035,273.58405,273.58405,277.10645,277.10645,273.87558,273.87558,275.24963,275.24963,277.39035,277.39035,277.39035,268.91217,268.91217,268.91217,277.06976,277.06976,277.06976,270.94116,273.4761,269.0583,270.23184,273.4761,270.94116,273.4761,269.0583,270.23184,273.4761,270.94116,273.4761,269.0583,270.23184,273.4761,0.0,0.0,0.0,0.0,0.0,0.01848026,0.0,0.0,0.0,0.0,0.0,0.0023048162,0.0,0.0,0.0023048162,0.0,0.0017954206164762006,0.0,0.0,0.0023048161665951013,2.0280068,0.92365646,2.2454464,1.6963656,1.5732925,1.4614359,1.4451286,2.2454464,0.36330807,2.0280068,0.812797,1.5193294,0.67641056,0.6455559,1.5193294,0.7458709037616692,1.4176630605228673,0.2467644249334408,0.7013588366952638,1.5629299142422655,2.0280068,0.92365646,2.2454464,1.6963656,1.5732925,1.4429556,1.4451286,2.2454464,0.36330807,2.0280068,0.812797,1.5170246,0.67641056,0.6455559,1.5170246,0.7458709037616692,1.415867639906391,0.2467644249334408,0.7013588366952638,1.5606250980756704
2012-01-20 08:00:00,-0.042184927,-0.049962062,0.0,0.0,-0.07819334,-0.09515139,-0.019685498,-0.027131863,-0.2150549,-0.30051202,-0.20645066,-0.27110383,-0.033690147,-0.047559932,-0.07819334,-0.09515139,-0.078968376,0.0,0.0,0.0,-0.042184927,-0.049962062,-0.038728517,0.0,-0.10856056,0.0,0.0,-0.10856056,0.0,-0.13028763,0.0,0.0,-0.13028763,0.0,-0.115265675,0.0,0.0,-0.1116251,0.7325111,1.9493608,0.2598092,0.84493065,0.8783536,2.1770482,0.59451926,1.6951767,0.95231634,1.6839783,0.6893282,1.5834086,0.6842235,1.8221619,0.8783536,2.1770482,1.9111283,0.0,0.3324379,0.20593289,0.7325111,1.9493608,1.7253716,0.14925148,0.568047,0.1720051,0.15099776,0.568047,0.71958846,1.6211538,0.8774783,0.57928956,1.6211538,0.6558264,1.5722991,1.0219587,0.23502101,1.664096,276.64948,276.64948,271.96707,271.96707,277.06015,277.06015,273.58496,273.58496,277.77725,277.77725,274.4766,274.4766,276.99692,276.99692,277.06015,277.06015,277.06015,268.91083,268.91083,268.91083,276.64948,276.64948,276.64948,270.50348,274.0473,270.34302,269.87668,274.0473,270.50348,274.0473,270.34302,269.87668,274.0473,270.50348,274.0473,270.34302,269.87668,274.0473,0.05871156,0.0,0.095096104,0.040554527,0.26756775,0.3393499,0.03920696,0.095096104,0.0,0.05871156,0.0,0.15792795,0.0,0.0,0.15792795,0.0,0.13761269229842035,0.0,0.0,0.15792795174729857,1.9487783,0.84802026,2.1766305,1.6965858,1.6839184,1.5839647,1.8205887,2.1766305,0.3632212,1.9487783,0.7275229,1.6214795,0.8806995,0.5840891,1.6214795,0.6645398424238235,1.5145985148468648,0.5238302938220473,0.639540108977345,1.6642559101917633,1.8900667,0.84802026,2.0815344,1.6560313,1.4163506,1.2446148,1.7813817,2.0815344,0.3632212,1.8900667,0.7275229,1.4635515,0.8806995,0.5840891,1.4635515,0.6645398424238235,1.3769858225484444,0.5238302938220473,0.639540108977345,1.5063279584444649
2012-01-20 09:00:00,-0.103176326,-0.12083148,0.0,0.0,-0.15894659,-0.19086808,-0.0637318,-0.08542869,-0.40573987,-0.5387359,-0.36671123,-0.46326783,-0.2948227,-0.40051374,-0.15894659,-0.19086808,-0.16096164,0.0,0.0,0.0,-0.103176326,-0.12083148,-0.09568141,0.0,-0.3315419,0.0,0.0,-0.3315419,0.0,-0.38575917,0.0,0.0,-0.38575917,0.0,-0.35412976,0.0,0.0,-0.3427472,0.6953516,1.9020609,0.21499316,0.75642276,0.86883485,2.163959,0.6166918,1.7297574,1.0565366,1.8325918,0.73849386,1.651386,1.1689906,2.4914455,0.86883485,2.163959,1.8985533,0.0,0.335127,0.20903984,0.6953516,1.9020609,1.6764548,0.09610905,0.7244476,0.3347311,0.104341395,0.7244476,0.6236181,1.8078314,1.0921803,0.5026797,1.8078314,0.55487233,1.7794409,1.2313906,0.13565825,1.8492844,276.39856,276.39856,271.4742,271.4742,276.99734,276.99734,273.7287,273.7287,278.6784,278.6784,274.81003,274.81003,280.11157,280.11157,276.99734,276.99734,276.99734,268.93246,268.93246,268.93246,276.39856,276.39856,276.39856,270.01703,275.09116,271.57617,269.43634,275.09116,270.01703,275.09116,271.57617,269.43634,275.09116,270.01703,275.09116,271.57617,269.43634,275.09116,0.14163928,0.0,0.19006383,0.12523912,0.48113805,0.5685158,0.3800452,0.19006383,0.0,0.14163928,0.0,0.4546581,0.0,0.0,0.4546581,0.0,0.4170033927542128,0.0,0.0,0.4546580843723257,1.9014783,0.76030487,2.1635413,1.7311664,1.8325318,1.6519423,2.4898722,2.1635413,0.36462116,1.9014783,0.6327474,1.8081568,1.0946994,0.50788146,1.8081568,0.5741467927985785,1.6917464132895828,0.8083266326746101,0.5628961476230013,1.8494274489774973,1.759839,0.76030487,1.9734775,1.6059273,1.3513937,1.0834265,2.109827,1.9734775,0.36462116,1.759839,0.6327474,1.3534987,1.0946994,0.50788146,1.3534987,0.5741467927985785,1.27474302053537,0.8083266326746101,0.5628961476230013,1.3947693646051715
