,GPP_1km,RECO_1km,T2_1km,SWDOWN_1km,NEE_1km,GPP_9km,RECO_9km,T2_9km,SWDOWN_9km,NEE_9km,GPP_54km,RECO_54km,T2_54km,SWDOWN_54km,NEE_54km,GPP_CAMS,RECO_CAMS,T2_CAMS,SWDOWN_CAMS,NEE_CAMS
2012-06-10 12:00:00,10.685002819788153,1.851206883049931,10.259676865271404,695.23681640625,-8.833795936738221,9.357529886061323,1.7025623171788136,9.752266461510684,605.4999295645802,-7.65496756888251,6.998573250281949,1.5021510037032693,8.846892814096659,468.0938378182658,-5.49642224657868,9.915853365052177,2.6523904758625956,17.054347918371782,520.3406308507216,-7.263462889189581
2012-06-10 13:00:00,10.648687892867915,1.8849553931782481,10.592221524071578,662.298095703125,-8.763732499689667,9.092531539400019,1.729039209246525,10.013886189155,568.0210265061762,-7.363492330153494,7.233124887746333,1.5343824738055352,9.202105116488744,450.636092731622,-5.698742413940798,9.218748640431016,2.608942412174277,16.837285132187784,456.73689461287245,-6.60980622825674
2012-06-10 14:00:00,10.721383837081364,1.9152375707523075,10.892976904144868,613.7545166015625,-8.806146266329057,8.908022548377978,1.7385376375184185,10.176142446104548,506.36783032963746,-7.16948491085956,7.70350499523886,1.577180907566092,9.568895160954764,448.20798550133577,-6.126324087672768,8.521643915809854,2.5654943484859585,16.62022234600379,393.1331583750233,-5.956149567323895
2012-06-10 15:00:00,10.150458877294483,1.937612529808128,11.082604229934251,502.3343505859375,-8.212846347486355,8.261150001494135,1.7505016709890255,10.306151067257773,404.2706983155314,-6.510648330505109,6.96809299684577,1.597116546839373,9.788471256626787,355.06182065098153,-5.370976450006397,7.824539191188693,2.5220462847976397,16.40315955981979,329.5294221371741,-5.302492906391054
2012-06-10 16:00:00,8.443302717250154,1.9154072633330428,10.927520704540862,341.0263366699219,-6.527895453917111,6.839836811186088,1.7262509854520818,10.129396698032949,284.9387404136195,-5.113585825734006,5.5872380247956075,1.5912276366250282,9.724092285896223,212.72025900638084,-3.9960103881705793,5.912789878743842,2.4447630372213087,16.044524178652292,268.41479021364705,-3.4680268415225335
2012-06-10 17:00:00,6.012473208360147,1.85184560772896,10.43809821833703,193.67861938476562,-4.160627600631187,4.83145332315821,1.670496001505139,9.653613044498572,158.68193901204975,-3.160957321653071,3.428298805044734,1.5627762525755993,9.481360367654695,114.03936355457354,-1.8655225524691346,4.001040566298991,2.3674797896449777,15.685888797484795,207.30015829012,-1.6335607766540137
2012-06-10 18:00:00,2.917350752934768,1.74151232669226,9.571688481326783,75.7219009399414,-1.1758384262425081,2.39627932495794,1.59812075999396,8.999459950721057,63.18393898242601,-0.79815856496398,1.7436753789974813,1.5210180147951105,9.12483831697986,48.940345452818335,-0.2226573642023708,2.0892912538541406,2.2901965420686468,15.327253416317296,146.18552636659294,0.20090528821450615
2012-06-10 19:00:00,0.06799874610772481,1.6235433333563325,8.625658686753342,1.705191731452942,1.5555445872486078,0.0669305445573177,1.476596952617091,7.986961790443281,1.6565339825054717,1.4096664080597734,0.0086651020744016,1.4372356213353141,8.38079937226525,0.13979401984089496,1.4285705192609126,1.3928608359027608,2.192225587894206,14.501308478105008,99.83754926933372,0.7993647519914451
2012-06-10 20:00:00,0.0,1.5785023792048452,8.274378688138166,0.0,1.5785023792048452,0.0,1.4236942218104012,7.559498620320222,0.0,1.4236942218104012,0.0,1.3926987740372359,8.007234849942146,0.0,1.3926987740372359,0.6964304179513805,2.0942546337197645,13.67536353989272,53.48957217207449,1.397824215768384
2012-06-10 21:00:00,0.0,1.5396237117263172,7.964262301310693,0.0,1.5396237117263172,0.0,1.400628228563448,7.403714755233732,0.0,1.400628228563448,0.0,1.3585553262450427,7.718034960643966,0.0,1.3585553262450427,0.0,1.9962836795453236,12.849418601680432,7.141595074815257,1.9962836795453236
2012-06-10 22:00:00,0.0,1.5029077375427908,7.663032298851857,0.0,1.5029077375427908,0.0,1.3795093447059819,7.202332612835063,0.0,1.3795093447059819,0.0,1.3480790368862003,7.660187935671813,0.0,1.3480790368862003,0.0,1.9596912756431033,12.503271666721695,4.76106338321017,1.9596912756431033
2012-06-10 23:00:00,0.0,1.4727235207758338,7.404923035871533,0.0,1.4727235207758338,0.0,1.3535376947741848,6.950603023935157,0.0,1.3535376947741848,0.0,1.3441841331895983,7.639835423034278,0.0,1.3441841331895983,0.0,1.9230988717408832,12.15712473176296,2.3805316916050856,1.9230988717408832
2012-07-15 00:00:00,0.0,1.765208763909737,9.759952871461397,0.0,1.765208763909737,0.0,1.588062158810878,8.853992100112407,0.0,1.588062158810878,0.0,1.5554098135496734,9.229480308576711,0.0,1.5554098135496734,0.0,2.1788534174439333,13.14201427801396,0.0,2.1788534174439333
2012-07-15 01:00:00,0.0,1.7110952035205362,9.291071148334419,0.0,1.7110952035205362,0.0,1.5221856608048165,8.314984352764037,0.0,1.5221856608048165,0.0,1.496776169503358,8.740693441276516,0.0,1.496776169503358,0.01661217074559057,2.15269169317703,12.961214045633081,0.0,2.1360795224314395
2012-07-15 02:00:00,0.0,1.6613900074335646,8.865171187671644,0.0,1.6613900074335646,0.0,1.4697208064045426,7.887483642989844,0.0,1.4697208064045426,0.0,1.4458533255428723,8.34201567386157,0.0,1.4458533255428723,0.03322434149118114,2.1265299689101265,12.780413813252204,0.0,2.093305627418945
2012-07-15 03:00:00,0.0,1.6188726272241103,8.496098863232378,0.0,1.6188726272241103,0.0,1.4364498993749488,7.576349195428113,0.0,1.4364498993749488,0.0,1.4011318799043853,7.993363723538781,0.0,1.4011318799043853,0.04983651223677172,2.100368244643223,12.599613580871326,0.0,2.0505317324064514
2012-07-15 04:00:00,0.5772036849231957,1.593593230579032,8.257653632477297,10.890782356262207,1.0163895456558363,0.4690975288546815,1.386046321267857,7.147968794677836,10.362702992605694,0.9169487924131756,0.019874818163087966,1.3555386619743304,7.617754631456645,0.3527686252378979,1.3356638438112425,1.7914132421715192,2.136035722627374,12.885850908324983,19.37359834486231,0.34462248045585486
